,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory,school_wise_data
10295,0,3,2,0,0,0,1,0,0,4,2,0,1,4,2,1,2,22,1,5,0.276,male,,6-8 year,,
10296,0,4,4,0,0,0,0,0,0,4,1,1,1,4,2,1,1,3,0,4,0.629,female,,3-6 year,,
10297,0,2,7,0,0,1,0,0,2,2,2,1,1,1,4,1,4,27,1,6,0.517,male,,11-14 year,,
10298,1,3,6,0,0,0,1,0,2,5,1,1,1,1,4,0,1,24,0,6,0.929,female,,3-6 year,,
10299,0,3,6,1,0,0,1,0,4,2,1,0,1,3,2,1,3,13,1,6,0.345,male,,8-11 year,,
10300,0,2,6,0,0,0,0,0,5,1,0,0,1,4,3,1,1,4,1,4,0.348,male,,3-6 year,,
10301,0,3,2,0,0,0,1,0,4,3,0,1,0,2,1,1,3,19,1,6,0.1,male,,8-11 year,,
10302,0,4,7,0,1,1,1,0,3,5,1,0,1,3,1,1,4,13,1,6,0.514,male,,11-14 year,,
10303,0,2,4,0,0,0,1,0,2,4,0,1,0,3,1,0,2,22,0,5,0.693,female,,6-8 year,,
10304,1,4,7,0,0,0,1,0,0,1,2,0,1,1,2,1,2,8,1,5,0.989,male,,6-8 year,,
10305,0,4,4,0,1,0,1,0,0,3,2,0,1,1,3,1,5,22,0,5,0.342,female,,14-18 year,,
10306,0,3,7,1,0,0,1,0,2,4,2,1,1,3,1,1,4,32,1,7,0.12,male,,11-14 year,,
10307,0,1,4,1,0,0,1,0,4,2,1,1,0,4,2,1,4,16,1,5,0.71,male,,11-14 year,,
10308,0,4,6,0,1,0,1,0,3,1,0,0,1,4,2,1,3,15,1,5,0.779,male,,8-11 year,,
10309,0,4,7,0,0,0,1,0,5,2,2,0,1,3,4,1,4,19,1,5,0.912,male,,11-14 year,,
10310,0,2,4,0,0,0,1,0,2,5,1,0,1,3,4,1,3,16,0,6,0.784,female,,8-11 year,,
10311,0,2,3,0,0,1,1,0,3,4,2,1,1,4,4,1,5,13,0,7,0.281,female,,14-18 year,,
10312,0,4,6,1,0,0,1,0,4,2,0,1,1,2,2,1,2,13,0,7,0.91,female,,6-8 year,,
10313,0,2,4,0,0,0,1,0,3,5,1,0,1,4,3,1,5,13,1,4,0.567,male,,14-18 year,,
10314,0,2,3,1,0,0,1,0,4,1,0,1,0,1,4,1,5,33,0,7,0.767,female,,14-18 year,,
10315,1,3,3,1,0,0,1,1,0,2,2,0,1,3,2,0,5,13,1,8,0.567,male,,14-18 year,,
10316,1,1,6,0,0,0,1,0,3,2,0,0,1,1,1,1,3,2,1,6,0.941,male,,8-11 year,,
10317,0,1,2,0,0,1,0,0,3,1,0,1,1,2,3,0,1,32,1,6,0.533,male,,3-6 year,,
10318,1,1,3,0,0,0,1,0,3,4,2,1,1,4,4,1,5,2,1,7,0.138,male,,14-18 year,,
10319,0,1,6,0,1,0,1,0,5,3,2,1,1,1,3,1,3,2,1,6,0.188,male,,8-11 year,,
10320,1,1,5,0,0,0,1,0,3,2,2,0,1,1,3,1,1,3,0,6,0.546,female,,3-6 year,,
10321,1,4,2,1,0,0,0,0,0,4,2,1,1,1,4,0,5,25,1,6,0.539,male,,14-18 year,,
10322,0,4,5,1,1,1,1,0,0,5,2,0,0,2,3,0,4,15,0,7,0.861,female,,11-14 year,,
10323,0,2,2,0,0,1,1,0,2,0,1,0,0,4,3,1,2,23,1,5,0.614,male,,6-8 year,,
10324,0,2,3,0,0,1,1,0,5,2,2,0,1,1,3,1,1,3,0,5,0.705,female,,3-6 year,,
10325,0,2,2,0,0,0,1,0,3,1,0,1,1,4,2,1,1,4,1,6,0.498,male,,3-6 year,,
10326,0,2,5,1,0,0,1,0,5,1,0,1,1,2,4,1,4,17,0,10,0.553,female,,11-14 year,,
10327,0,2,2,0,0,0,1,0,2,1,2,0,1,3,1,1,1,22,0,5,0.999,female,,3-6 year,,
10328,0,2,5,1,0,1,1,1,2,4,0,0,1,4,2,1,3,15,0,9,0.54,female,,8-11 year,,
10329,1,1,3,0,0,1,1,1,2,4,2,1,1,2,4,1,5,6,0,10,0.09,female,,14-18 year,,
10330,0,2,1,0,0,0,0,0,0,0,1,0,1,1,2,1,4,9,1,6,0.244,male,,11-14 year,,
10331,0,4,7,0,1,0,1,0,5,4,0,0,1,3,3,1,3,18,0,6,0.647,female,,8-11 year,,
10332,0,2,3,1,0,1,1,1,2,5,1,0,1,2,3,1,1,27,0,8,0.294,female,,3-6 year,,
10333,0,2,2,0,0,0,0,0,0,5,0,1,1,4,2,1,3,29,1,6,0,male,,8-11 year,,
10334,0,4,2,0,0,0,1,0,4,4,0,0,1,1,2,1,4,28,1,4,0.788,male,,11-14 year,,
10335,0,1,2,0,0,1,0,1,4,2,0,1,1,4,2,1,1,29,1,7,0.536,male,,3-6 year,,
10336,0,4,3,1,0,0,1,1,4,3,2,0,1,3,4,1,4,6,1,7,0.74,male,,11-14 year,,
10337,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,1,4,12,0,9,0.158,female,,11-14 year,,
10338,0,2,4,0,0,1,0,0,3,0,0,1,1,1,1,0,2,30,0,6,0.489,female,,6-8 year,,
10339,0,2,5,0,1,1,1,0,4,0,0,1,1,2,2,1,1,7,0,11,0.677,female,,3-6 year,,
10340,0,4,6,1,0,0,1,0,5,1,2,0,1,4,2,1,2,33,0,4,0.738,female,,6-8 year,,
10341,0,1,5,0,0,0,1,0,1,3,1,0,1,4,4,1,3,10,0,6,0.326,female,,8-11 year,,
10342,0,2,5,0,0,1,0,0,1,3,0,0,1,2,3,1,2,21,1,7,0.637,male,,6-8 year,,
10343,1,3,5,0,0,0,1,0,5,1,0,1,1,1,2,1,1,15,1,8,0.78,male,,3-6 year,,
10344,0,4,1,1,0,1,1,0,5,0,2,1,1,3,4,1,1,17,1,10,0.623,male,,3-6 year,,
10345,0,2,6,0,0,0,0,0,2,3,2,0,1,2,2,0,2,19,1,3,0.82,male,,6-8 year,,
10346,0,3,4,0,0,0,1,0,1,4,1,0,1,1,4,1,3,25,1,5,0.305,male,,8-11 year,,
10347,1,4,3,0,0,0,1,1,5,2,1,1,0,2,4,1,3,29,0,7,0.169,female,,8-11 year,,
10348,0,2,2,0,0,0,0,1,3,0,2,0,1,1,2,1,3,25,0,5,0.426,female,,8-11 year,,
10349,0,2,5,0,0,0,0,0,4,0,1,1,1,1,4,0,5,13,1,6,0.726,male,,14-18 year,,
10350,0,1,6,0,0,1,1,0,4,5,2,1,1,3,4,1,2,32,1,8,0.433,male,,6-8 year,,
10351,1,1,2,0,0,0,1,0,1,5,2,1,1,2,3,0,5,33,1,6,0.136,male,,14-18 year,,
10352,0,3,1,0,0,0,1,0,5,5,0,0,1,3,1,1,5,8,1,7,0.98,male,,14-18 year,,
10353,0,4,4,0,0,1,1,0,3,2,0,1,1,4,1,1,4,13,0,6,0.258,female,,11-14 year,,
10354,0,2,6,0,0,0,0,1,4,0,1,1,1,3,3,1,3,4,1,7,0.188,male,,8-11 year,,
10355,0,2,6,0,0,0,0,0,5,2,0,0,0,4,4,1,2,11,0,4,0.158,female,,6-8 year,,
10356,0,1,5,1,1,0,1,0,1,0,2,1,1,1,3,0,5,2,0,8,0.502,female,,14-18 year,,
10357,1,3,6,0,0,0,1,0,1,5,0,1,0,2,4,1,5,16,0,8,0.69,female,,14-18 year,,
10358,0,4,1,0,0,0,1,0,5,0,2,1,1,3,1,0,5,4,0,6,0.721,female,,14-18 year,,
10359,0,1,1,0,0,0,0,1,4,4,2,1,1,3,1,1,3,1,0,7,0.644,female,,8-11 year,,
10360,0,3,3,0,0,1,1,0,3,4,0,1,0,3,3,0,4,8,0,6,0.415,female,,11-14 year,,
10361,1,2,1,0,0,0,1,0,1,2,0,0,0,1,3,1,5,28,0,6,0.542,female,,14-18 year,,
10362,0,2,2,0,0,1,1,0,2,0,1,1,1,4,4,1,5,2,0,8,0.515,female,,14-18 year,,
10363,0,2,1,0,0,0,1,0,0,1,2,0,1,4,3,1,4,14,0,6,0.552,female,,11-14 year,,
10364,0,4,5,0,0,0,1,0,2,0,0,0,1,3,2,1,5,27,1,7,0.798,male,,14-18 year,,
10365,0,4,7,0,0,0,1,0,1,2,2,1,0,3,2,0,2,19,1,3,0.74,male,,6-8 year,,
10366,0,2,1,0,0,1,0,0,3,0,2,0,1,4,4,1,2,26,0,7,0.423,female,,6-8 year,,
10367,0,3,3,0,0,0,1,0,3,1,2,1,1,2,3,1,3,8,0,6,0.139,female,,8-11 year,,
10368,0,3,4,0,0,0,0,0,3,3,2,1,0,1,3,1,2,25,1,3,0.124,male,,6-8 year,,
10369,0,4,7,0,0,0,0,0,3,0,1,1,0,4,2,1,5,6,1,3,0.346,male,,14-18 year,,
10370,0,1,3,0,0,0,0,0,0,3,1,1,1,2,4,1,5,30,0,7,0.43,female,,14-18 year,,
10371,1,1,2,1,0,0,1,0,3,4,1,0,1,2,3,1,2,1,1,7,0.116,male,,6-8 year,,
10372,0,2,3,0,0,0,1,0,5,1,2,1,1,1,1,0,4,22,0,4,0.503,female,,11-14 year,,
10373,0,2,6,1,0,1,1,0,5,2,0,1,1,1,1,1,1,11,1,8,0.39,male,,3-6 year,,
10374,0,4,4,0,0,1,1,0,0,2,0,1,0,2,3,1,4,18,0,7,0.32,female,,11-14 year,,
10375,1,4,4,0,0,0,1,0,3,3,2,0,1,1,3,1,5,1,0,4,0.489,female,,14-18 year,,
10376,0,4,2,0,0,0,1,0,0,5,1,1,1,3,2,0,1,13,0,5,0.199,female,,3-6 year,,
10377,0,2,1,0,0,0,0,0,3,0,1,1,0,1,2,1,4,26,0,5,0.392,female,,11-14 year,,
10378,0,3,1,0,0,0,1,0,2,0,0,1,1,3,3,0,4,30,1,8,0.578,male,,11-14 year,,
10379,0,1,7,0,1,1,0,0,0,0,1,0,1,4,3,1,5,23,0,7,0.676,female,,14-18 year,,
10380,0,3,3,0,0,0,0,0,2,5,0,0,1,4,4,0,4,29,0,4,0.51,female,,11-14 year,,
10381,0,2,1,0,1,0,1,0,3,0,2,0,1,4,3,1,5,29,0,7,0.76,female,,14-18 year,,
10382,0,4,2,0,0,0,1,0,3,1,0,1,0,3,1,1,1,25,1,5,0.691,male,,3-6 year,,
10383,0,2,5,0,0,0,1,0,2,5,0,1,1,2,4,1,2,29,1,9,0.43,male,,6-8 year,,
10384,1,3,7,1,0,1,0,0,4,4,0,0,0,2,1,1,2,14,1,7,0.653,male,,6-8 year,,
10385,0,2,6,0,0,1,1,0,1,5,2,1,1,3,4,0,3,32,0,7,0.291,female,,8-11 year,,
10386,0,3,3,0,1,1,0,1,5,4,0,1,1,1,4,1,1,27,1,9,0.386,male,,3-6 year,,
10387,1,3,3,1,1,1,1,0,1,4,2,1,1,3,3,1,5,10,0,10,0.335,female,,14-18 year,,
10388,1,1,6,0,0,0,1,0,0,3,1,0,1,1,4,1,4,9,1,7,0.879,male,,11-14 year,,
10389,0,1,3,1,1,1,1,0,4,2,1,0,1,2,1,1,5,17,0,8,0.688,female,,14-18 year,,
10390,0,1,7,1,0,0,0,0,1,1,0,0,1,2,4,1,1,13,1,7,0.302,male,,3-6 year,,
10391,1,2,3,0,1,0,1,0,1,2,2,1,1,3,2,1,1,12,0,8,0.101,female,,3-6 year,,
10392,0,4,4,0,0,1,1,0,3,3,0,0,1,2,4,1,1,12,1,7,0.209,male,,3-6 year,,
10393,0,2,7,0,0,0,1,0,4,2,1,0,1,1,3,0,4,24,1,3,0.989,male,,11-14 year,,
10394,1,2,1,1,0,0,0,1,3,4,0,0,0,4,3,1,3,13,1,7,0.238,male,,8-11 year,,
10395,1,3,6,0,1,0,1,0,5,0,2,0,1,4,4,1,3,5,1,8,0.502,male,,8-11 year,,
10396,0,1,7,0,0,0,1,0,4,0,0,1,1,1,2,0,5,32,1,6,0.674,male,,14-18 year,,
10397,0,4,5,0,0,0,1,0,3,0,1,1,1,2,4,1,1,7,0,8,0.102,female,,3-6 year,,
10398,0,2,7,0,1,0,0,0,2,2,1,0,0,3,3,1,3,1,1,4,0.424,male,,8-11 year,,
10399,0,4,1,0,0,0,1,1,3,2,0,1,1,3,1,0,1,30,0,7,0.644,female,,3-6 year,,
10400,0,3,6,1,0,1,1,0,4,3,0,0,1,2,4,1,4,22,1,9,0.735,male,,11-14 year,,
10401,1,3,7,1,0,1,1,0,4,5,2,1,1,4,4,1,3,25,1,9,0.78,male,,8-11 year,,
10402,1,3,2,0,1,0,0,0,2,1,1,0,1,4,4,0,3,10,1,5,0.76,male,,8-11 year,,
10403,0,3,4,0,0,0,1,0,3,1,2,0,1,4,1,1,1,18,0,4,0.922,female,,3-6 year,,
10404,0,1,4,1,1,0,1,0,1,2,0,0,1,1,3,0,2,4,1,6,0.466,male,,6-8 year,,
10405,0,2,4,0,0,0,1,0,1,0,0,1,1,3,1,1,2,6,1,8,0.72,male,,6-8 year,,
10406,0,3,6,0,0,0,0,0,5,3,1,1,1,2,3,1,1,19,1,5,0.711,male,,3-6 year,,
10407,0,1,7,0,0,0,0,0,5,1,1,0,1,4,3,1,4,15,0,3,0.739,female,,11-14 year,,
10408,0,3,7,1,0,1,1,0,3,4,0,1,1,3,2,1,5,29,1,9,0.312,male,,14-18 year,,
10409,0,4,5,1,0,0,0,0,1,4,1,0,1,2,3,1,3,13,0,5,0.775,female,,8-11 year,,
10410,0,3,2,0,0,1,0,0,2,3,2,1,1,3,4,0,5,18,1,6,0.54,male,,14-18 year,,
10411,0,1,3,0,0,1,0,0,0,2,1,1,1,4,1,1,1,31,1,6,0.291,male,,3-6 year,,
10412,0,3,2,0,1,0,1,0,0,0,0,1,1,1,1,1,4,27,0,9,0.633,female,,11-14 year,,
10413,0,1,5,0,0,0,1,0,2,3,1,0,1,1,4,1,4,19,1,6,0.315,male,,11-14 year,,
10414,1,3,1,0,0,0,0,0,4,5,2,1,1,1,1,1,4,4,1,6,0.49,male,,11-14 year,,
10415,0,1,6,0,1,0,1,0,4,2,2,0,1,1,2,0,5,4,0,4,0.226,female,,14-18 year,,
10416,0,3,3,0,0,0,1,0,4,2,0,1,1,4,3,0,2,16,1,5,0.331,male,,6-8 year,,
10417,0,4,6,0,0,0,1,0,5,5,2,1,0,3,2,1,4,8,0,4,0.51,female,,11-14 year,,
10418,0,3,7,0,0,0,0,0,1,2,0,1,1,2,1,1,2,24,0,6,0.798,female,,6-8 year,,
10419,1,3,5,0,0,0,1,0,1,4,1,1,0,4,4,0,4,17,1,6,0.379,male,,11-14 year,,
10420,0,2,4,1,0,0,1,1,2,0,1,0,1,4,3,1,2,18,0,7,0.728,female,,6-8 year,,
10421,1,4,2,0,0,1,1,0,4,4,2,0,1,3,3,1,4,4,1,6,0.729,male,,11-14 year,,
10422,0,3,7,1,0,1,1,1,2,0,1,1,1,1,4,1,1,23,1,10,0.778,male,,3-6 year,,
10423,0,2,6,0,0,0,1,0,5,5,0,1,1,3,2,1,4,7,0,7,0.46,female,,11-14 year,,
10424,0,2,6,0,0,1,0,0,2,2,0,1,1,3,1,1,1,7,0,7,0.688,female,,3-6 year,,
10425,1,2,3,0,0,0,0,0,0,3,0,1,1,3,4,1,2,9,0,9,0.122,female,,6-8 year,,
10426,0,4,6,0,0,0,1,0,5,0,1,1,1,2,1,0,2,14,1,5,0.674,male,,6-8 year,,
10427,0,3,6,0,0,0,0,1,4,0,2,0,0,4,4,1,2,22,0,5,0.659,female,,6-8 year,,
10428,0,1,1,0,0,1,0,0,2,1,0,1,0,1,4,1,1,13,1,7,0.81,male,,3-6 year,,
10429,1,1,3,0,0,0,1,0,5,0,0,0,1,4,1,1,1,27,1,7,0.391,male,,3-6 year,,
10430,1,1,7,0,0,0,0,0,5,4,1,0,1,2,3,1,2,7,1,5,0.227,male,,6-8 year,,
10431,0,3,4,0,0,0,1,0,0,0,1,0,1,1,3,1,2,22,1,6,0.928,male,,6-8 year,,
10432,0,4,6,0,0,1,1,0,1,5,0,1,1,3,1,1,2,22,0,7,0.842,female,,6-8 year,,
10433,1,1,6,0,1,0,1,0,1,3,1,1,0,1,4,1,5,26,0,7,0.943,female,,14-18 year,,
10434,0,4,5,0,1,0,0,0,4,5,0,0,1,1,2,0,1,1,0,4,0.826,female,,3-6 year,,
10435,1,3,6,0,0,0,1,0,0,1,2,0,1,4,1,1,2,30,1,6,0.335,male,,6-8 year,,
10436,0,4,7,0,0,0,1,0,3,4,0,1,1,1,2,0,5,19,1,4,0.828,male,,14-18 year,,
10437,0,2,3,0,0,1,0,0,4,5,2,0,1,4,2,1,5,29,0,4,0.492,female,,14-18 year,,
10438,0,1,6,0,0,0,1,0,0,0,2,1,1,4,4,1,5,17,0,8,0.987,female,,14-18 year,,
10439,0,2,6,1,1,1,1,0,4,1,2,0,0,2,1,1,2,30,1,7,0.263,male,,6-8 year,,
10440,0,2,5,0,0,0,1,0,4,1,0,1,1,4,2,1,2,31,0,7,0.715,female,,6-8 year,,
10441,1,2,6,0,0,0,1,0,4,3,1,0,0,3,2,0,4,11,1,4,0.6,male,,11-14 year,,
10442,0,3,5,0,0,1,0,0,2,5,2,0,1,3,1,1,3,21,0,6,0.47,female,,8-11 year,,
10443,0,2,5,1,1,1,1,0,0,3,1,0,0,3,1,1,4,18,0,9,0.117,female,,11-14 year,,
10444,0,4,3,0,0,1,1,0,4,5,0,0,1,2,4,1,5,32,0,7,0.45,female,,14-18 year,,
10445,0,1,3,0,0,0,1,0,0,5,1,0,1,4,1,1,4,18,1,5,0.953,male,,11-14 year,,
10446,0,2,1,0,0,0,1,1,5,3,1,0,0,1,1,1,5,20,1,5,0.449,male,,14-18 year,,
10447,0,4,5,1,1,1,0,0,2,0,1,1,1,1,2,1,1,18,0,8,0.95,female,,3-6 year,,
10448,0,1,6,0,0,0,1,0,5,0,2,1,1,3,3,0,3,32,0,6,0.865,female,,8-11 year,,
10449,0,3,2,0,0,0,0,0,4,4,2,1,1,3,2,1,5,31,1,5,0.331,male,,14-18 year,,
10450,0,2,4,1,0,0,1,1,5,1,1,1,1,4,4,1,3,17,0,8,0.608,female,,8-11 year,,
10451,0,2,6,1,0,0,1,0,2,5,2,0,1,3,2,1,1,2,0,6,0.319,female,,3-6 year,,
10452,1,4,6,1,0,1,0,1,1,2,0,1,1,2,2,1,4,26,0,9,0.665,female,,11-14 year,,
10453,0,2,6,0,0,0,1,0,1,4,2,0,0,3,3,1,1,19,1,4,0.432,male,,3-6 year,,
10454,0,2,7,0,0,0,0,0,0,0,2,0,1,4,4,1,1,29,0,6,0.474,female,,3-6 year,,
10455,0,3,4,0,0,1,1,0,1,0,2,0,1,4,3,1,3,7,1,6,0.44,male,,8-11 year,,
10456,0,3,2,0,0,0,1,0,4,1,1,1,1,2,2,1,2,6,0,6,0.975,female,,6-8 year,,
10457,0,4,6,0,0,0,1,0,3,5,0,0,1,3,2,1,3,9,0,5,0.35,female,,8-11 year,,
10458,0,1,2,0,0,0,1,0,1,0,1,1,1,4,4,0,1,10,1,6,0.199,male,,3-6 year,,
10459,0,4,5,0,0,1,1,0,2,5,0,1,1,2,2,0,3,14,1,7,0.662,male,,8-11 year,,
10460,0,1,4,1,0,1,1,0,1,2,2,1,1,3,2,1,3,7,1,8,0.05,male,,8-11 year,,
10461,0,2,5,0,0,0,0,0,2,2,1,1,1,4,2,1,2,12,0,5,0.481,female,,6-8 year,,
10462,1,4,1,0,0,1,1,0,5,1,0,1,0,1,3,0,2,16,0,6,0.12,female,,6-8 year,,
10463,0,2,3,0,0,0,0,0,0,4,2,1,1,4,2,1,4,10,0,5,0.79,female,,11-14 year,,
10464,1,2,6,0,0,1,0,0,5,2,2,1,1,3,2,1,2,3,1,7,0.804,male,,6-8 year,,
10465,0,1,4,0,0,0,1,0,3,2,1,1,1,1,4,1,3,7,1,6,0.413,male,,8-11 year,,
10466,0,4,7,0,0,0,1,1,4,1,0,1,1,1,1,0,2,6,0,5,0.263,female,,6-8 year,,
10467,0,4,4,1,0,0,1,0,0,1,2,1,0,2,1,1,4,33,1,6,0.55,male,,11-14 year,,
10468,0,3,6,1,1,1,1,0,0,0,2,1,1,2,4,1,2,26,1,12,0.329,male,,6-8 year,,
10469,0,4,5,0,0,0,1,0,3,4,0,1,0,4,3,1,3,33,1,5,0.954,male,,8-11 year,,
10470,1,1,3,0,0,0,1,1,1,2,0,1,1,1,2,1,4,19,1,8,0.293,male,,11-14 year,,
10471,0,3,5,0,0,0,0,0,4,3,1,0,0,4,4,1,4,17,0,4,0.152,female,,11-14 year,,
10472,0,3,1,0,0,0,1,1,0,2,2,1,1,2,2,1,1,2,1,9,0.617,male,,3-6 year,,
10473,0,4,5,0,1,0,0,0,4,1,2,1,1,4,2,1,4,23,1,5,0.363,male,,11-14 year,,
10474,0,1,4,0,0,0,0,0,1,2,2,1,1,2,2,1,2,21,1,5,0.318,male,,6-8 year,,
10475,0,2,3,0,0,0,1,0,5,4,2,0,1,4,2,1,1,3,1,4,0.14,male,,3-6 year,,
10476,1,3,1,0,0,0,0,0,3,1,1,1,1,2,1,1,4,28,1,7,0.772,male,,11-14 year,,
10477,0,1,6,0,0,1,1,0,0,4,1,0,1,4,2,1,5,1,1,6,0.57,male,,14-18 year,,
10478,1,3,4,1,0,1,1,1,1,2,1,0,0,2,2,1,2,33,0,8,0.808,female,,6-8 year,,
10479,0,1,4,0,0,1,0,0,4,4,0,0,1,1,1,1,2,22,1,5,0.78,male,,6-8 year,,
10480,1,2,4,0,0,0,0,0,4,0,1,1,1,1,2,1,1,16,1,6,0.671,male,,3-6 year,,
10481,1,4,5,1,0,0,1,0,5,5,1,0,1,3,2,1,3,19,1,7,0.404,male,,8-11 year,,
10482,0,4,4,0,0,1,1,0,2,1,2,1,1,1,3,1,3,12,0,5,0.246,female,,8-11 year,,
10483,0,4,6,0,0,1,1,0,5,0,0,1,1,4,3,1,1,31,0,7,0.943,female,,3-6 year,,
10484,0,4,7,0,0,0,1,0,0,1,1,0,1,4,4,0,4,30,1,4,0.13,male,,11-14 year,,
10485,0,3,6,0,0,0,1,0,0,0,0,0,1,4,1,1,5,11,1,7,0.45,male,,14-18 year,,
10486,0,4,7,0,1,0,1,0,0,4,1,0,1,4,3,1,2,9,0,5,0.87,female,,6-8 year,,
10487,0,1,5,0,0,0,1,0,1,5,1,0,1,2,2,1,2,22,1,6,0.859,male,,6-8 year,,
10488,0,3,3,0,0,0,0,0,2,5,0,1,0,1,4,1,2,28,1,5,0.361,male,,6-8 year,,
10489,1,4,3,0,0,0,1,0,1,3,1,0,1,3,4,0,5,11,0,5,0.83,female,,14-18 year,,
10490,0,1,5,1,0,1,1,0,4,1,0,0,1,2,3,1,1,16,1,9,0.744,male,,3-6 year,,
10491,0,1,5,0,0,0,0,0,3,4,0,0,1,2,1,1,4,31,1,6,0.98,male,,11-14 year,,
10492,0,2,4,1,1,0,0,1,2,2,1,0,1,1,1,1,4,31,0,6,0.471,female,,11-14 year,,
10493,0,4,5,0,0,0,0,0,3,2,0,0,0,1,1,1,3,24,0,3,0.62,female,,8-11 year,,
10494,0,3,2,0,0,0,1,1,3,3,2,1,1,3,1,0,5,32,0,6,0.617,female,,14-18 year,,
10495,0,2,5,0,0,0,1,1,1,0,2,0,1,4,2,1,3,21,1,7,0.429,male,,8-11 year,,
10496,1,4,4,0,0,0,0,0,4,3,0,0,1,3,4,1,1,14,1,6,0.3,male,,3-6 year,,
10497,1,3,3,0,0,1,1,0,4,5,2,0,1,1,1,1,3,23,1,6,0.615,male,,8-11 year,,
10498,0,2,6,0,1,0,1,0,2,5,2,0,0,4,1,1,4,7,1,4,0.717,male,,11-14 year,,
10499,0,4,1,0,0,0,1,1,5,3,0,1,1,3,2,0,5,29,0,7,0.802,female,,14-18 year,,
10500,0,2,2,0,0,0,1,1,0,4,2,0,1,2,2,1,5,25,0,7,0.17,female,,14-18 year,,
10501,0,3,6,0,0,0,1,1,5,4,0,0,0,3,1,1,2,1,1,6,0.667,male,,6-8 year,,
10502,0,2,3,0,1,0,1,0,3,5,0,1,0,3,1,1,4,20,0,7,0.878,female,,11-14 year,,
10503,0,4,2,0,0,0,0,0,1,1,0,1,1,2,4,1,5,27,1,6,0.27,male,,14-18 year,,
10504,0,3,4,0,0,0,0,0,0,5,0,1,1,2,2,1,1,15,1,7,0.399,male,,3-6 year,,
10505,0,1,7,0,0,1,1,0,0,4,1,1,1,4,4,0,1,23,0,7,0.91,female,,3-6 year,,
10506,1,1,1,0,0,1,0,0,1,4,1,0,1,1,2,1,2,32,1,6,0.624,male,,6-8 year,,
10507,0,4,4,0,0,0,0,0,5,5,1,1,1,1,2,1,3,30,1,3,0.734,male,,8-11 year,,
10508,0,1,7,0,0,0,1,1,1,0,2,1,0,1,3,1,5,18,1,6,0.583,male,,14-18 year,,
10509,0,1,2,0,0,0,0,1,4,2,0,0,1,1,1,1,2,33,0,5,0.414,female,,6-8 year,,
10510,0,4,6,0,0,0,1,1,4,0,0,0,1,1,3,1,3,5,1,6,0.51,male,,8-11 year,,
10511,1,4,3,0,0,0,1,0,5,1,1,1,1,4,1,1,1,2,0,5,0.129,female,,3-6 year,,
10512,0,1,5,0,0,0,0,0,0,2,2,0,1,2,1,1,2,27,0,6,0.225,female,,6-8 year,,
10513,0,1,7,1,1,1,1,0,4,2,0,0,1,3,4,0,2,17,0,9,0.302,female,,6-8 year,,
10514,0,4,4,0,0,0,1,0,4,0,1,1,1,2,1,0,4,5,1,5,0.357,male,,11-14 year,,
10515,0,3,6,0,0,0,1,0,2,4,2,0,0,2,2,1,4,7,0,4,0.11,female,,11-14 year,,
10516,1,4,5,0,0,0,0,0,0,2,2,0,1,4,1,1,3,27,0,5,0.12,female,,8-11 year,,
10517,0,1,4,0,0,1,1,0,3,4,2,0,0,4,1,1,2,23,1,4,0.16,male,,6-8 year,,
10518,0,1,3,0,0,0,1,0,3,2,1,0,1,2,1,1,1,22,0,5,0.404,female,,3-6 year,,
10519,0,2,3,0,0,1,1,0,5,1,1,1,1,4,2,1,5,13,1,6,0.692,male,,14-18 year,,
10520,0,2,2,0,0,0,1,0,2,5,0,0,1,2,2,1,5,15,0,6,0.113,female,,14-18 year,,
10521,0,3,4,0,0,0,0,0,0,0,1,1,1,2,4,1,2,32,1,8,0.773,male,,6-8 year,,
10522,0,4,7,0,0,0,1,0,3,2,2,0,0,1,2,1,3,12,1,2,0.176,male,,8-11 year,,
10523,1,1,3,0,0,0,1,1,4,2,2,0,1,4,3,1,4,14,0,6,0.9,female,,11-14 year,,
10524,0,3,3,0,1,0,1,1,2,4,1,0,1,2,2,1,2,27,0,7,0.385,female,,6-8 year,,
10525,1,4,3,0,0,0,1,1,3,2,0,0,1,3,3,0,1,18,0,6,0.47,female,,3-6 year,,
10526,0,3,3,1,1,0,1,0,3,4,2,0,1,1,4,1,4,2,1,7,0.469,male,,11-14 year,,
10527,0,2,1,0,0,0,1,0,3,3,2,1,0,3,1,0,4,21,0,5,0.138,female,,11-14 year,,
10528,0,4,1,0,1,0,1,0,5,4,0,1,1,1,3,1,4,6,0,7,0.752,female,,11-14 year,,
10529,0,2,2,0,0,0,1,0,3,4,0,1,1,4,3,0,2,25,0,5,0.29,female,,6-8 year,,
10530,1,3,6,0,0,0,0,0,2,3,0,1,1,4,4,1,5,26,0,7,0.572,female,,14-18 year,,
10531,0,3,1,0,0,0,0,0,4,1,1,1,1,4,1,1,5,29,0,5,0.21,female,,14-18 year,,
10532,0,2,5,1,0,0,0,0,3,2,1,0,1,4,1,1,1,33,1,5,0.541,male,,3-6 year,,
