,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,dropout
8953,0,2,1,0,0,0,1,0,1,4,0,1,1,4,2,1,,,,,
8954,0,1,7,0,0,0,0,0,1,4,0,1,1,1,3,1,,,,,
8955,1,3,6,0,0,0,1,0,1,4,0,0,1,3,1,1,,,,,
8956,0,3,6,0,1,0,1,0,3,4,2,1,1,2,2,0,,,,,
8957,0,1,4,0,0,0,0,0,4,2,0,0,1,2,3,1,,,,,
8958,0,4,3,1,0,1,0,0,0,3,0,0,1,2,3,0,,,,,
8959,0,2,3,0,0,0,1,0,5,2,2,0,1,1,4,1,,,,,
8960,0,4,2,1,0,0,1,1,1,5,2,0,0,4,1,1,,,,,
8961,0,1,2,0,1,0,1,0,2,3,2,0,1,4,2,1,,,,,
8962,0,4,6,0,0,0,1,0,3,1,0,1,1,2,1,1,,,,,
8963,0,2,2,0,0,0,1,0,5,5,1,0,0,4,3,0,,,,,
8964,0,1,3,0,0,0,1,0,2,1,2,1,1,4,2,1,,,,,
8965,0,4,2,0,0,0,1,0,1,0,2,0,1,4,3,0,,,,,
8966,1,4,2,0,0,1,0,0,3,4,2,0,1,1,4,1,,,,,
8967,1,2,3,1,0,0,1,0,1,0,0,1,0,3,3,1,,,,,
8968,1,3,3,1,0,0,1,0,2,3,1,1,0,3,3,1,,,,,
8969,0,1,6,0,0,1,1,0,2,3,1,1,1,1,4,1,,,,,
8970,0,2,6,1,0,0,1,0,5,4,2,1,1,2,3,1,,,,,
8971,0,4,2,0,0,0,0,0,4,2,0,0,1,1,4,1,,,,,
8972,1,2,3,0,1,0,0,0,0,0,2,0,1,1,1,1,,,,,
8973,0,1,4,0,0,0,1,1,2,5,2,1,1,1,4,1,,,,,
8974,1,4,6,0,0,0,1,1,4,1,2,0,1,3,2,1,,,,,
8975,1,3,1,0,0,0,1,0,5,5,1,0,1,3,1,1,,,,,
8976,0,3,6,0,0,0,1,1,5,4,0,0,1,1,3,1,,,,,
8977,1,2,4,1,0,0,1,0,3,1,1,0,1,4,1,0,,,,,
8978,0,3,1,0,0,0,1,0,3,1,1,1,1,2,3,1,,,,,
8979,0,2,7,0,0,0,1,1,1,3,0,1,0,3,3,1,,,,,
8980,1,1,1,0,1,1,1,1,3,0,1,0,0,4,3,1,,,,,
8981,0,2,1,0,0,1,0,0,2,3,0,0,1,2,1,1,,,,,
8982,0,1,7,0,0,1,0,0,5,4,2,1,0,2,1,1,,,,,
8983,0,1,1,1,0,0,1,0,1,3,1,0,1,1,1,0,,,,,
8984,0,2,7,1,0,0,1,0,3,5,1,0,1,3,3,0,,,,,
8985,0,4,1,0,0,1,1,1,0,3,2,1,0,3,3,0,,,,,
8986,0,3,4,0,0,0,1,0,4,2,1,1,0,2,2,1,,,,,
8987,1,2,1,0,0,0,1,0,2,1,2,1,1,1,2,1,,,,,
8988,0,3,7,0,0,0,1,0,0,4,2,0,1,4,3,1,,,,,
8989,0,2,7,0,0,0,1,1,4,3,0,1,1,2,3,1,,,,,
8990,0,3,1,0,0,1,0,0,3,1,1,0,0,3,1,1,,,,,
8991,0,1,3,1,0,0,1,0,4,4,0,0,0,4,2,0,,,,,
8992,1,1,7,0,0,0,0,0,3,5,0,0,1,1,1,0,,,,,
8993,0,1,1,0,0,1,0,0,3,4,1,1,1,2,3,1,,,,,
8994,0,4,6,0,0,0,1,0,2,5,2,1,0,4,4,1,,,,,
8995,0,1,5,0,0,0,0,0,5,4,1,0,1,3,3,1,,,,,
8996,1,1,1,0,0,0,1,0,5,0,2,1,0,2,3,1,,,,,
8997,0,1,3,0,1,1,0,0,1,5,0,0,1,3,4,1,,,,,
8998,0,3,3,0,0,0,1,0,1,2,0,1,1,3,3,1,,,,,
8999,0,2,3,0,0,0,1,0,0,0,1,0,1,2,1,1,,,,,
9000,0,2,3,0,0,0,1,0,2,5,1,0,0,4,3,1,,,,,
9001,0,2,6,0,0,0,1,0,4,1,0,0,1,4,4,1,,,,,
9002,1,4,1,0,0,0,1,0,0,1,1,0,1,4,1,1,,,,,
9003,1,4,3,0,1,1,1,1,2,1,0,0,1,1,1,0,,,,,
9004,0,2,6,0,1,0,1,0,3,0,2,0,0,1,3,1,,,,,
9005,0,1,1,0,0,1,0,0,5,5,2,1,1,1,2,1,,,,,
9006,0,2,1,0,0,0,1,0,5,4,1,0,1,3,3,1,,,,,
9007,0,1,5,0,0,0,1,0,4,0,1,0,0,3,4,0,,,,,
9008,0,1,5,0,0,0,1,0,1,2,0,1,1,3,3,0,,,,,
9009,0,4,3,0,0,0,1,1,5,1,2,1,0,1,2,1,,,,,
9010,0,2,3,0,0,1,1,0,2,5,2,1,1,4,3,0,,,,,
9011,0,2,7,1,0,0,1,0,0,1,0,1,1,4,4,1,,,,,
9012,0,1,5,1,0,0,1,0,1,3,1,1,0,4,3,1,,,,,
9013,0,3,3,1,0,0,1,0,4,1,1,1,1,2,3,1,,,,,
9014,0,3,7,0,1,0,1,0,4,1,1,0,1,3,2,1,,,,,
9015,0,2,6,0,0,0,1,0,5,5,0,0,1,3,4,1,,,,,
9016,0,2,2,0,0,1,0,0,0,2,0,1,0,2,1,1,,,,,
9017,0,2,7,0,0,0,1,0,4,2,0,1,0,4,2,1,,,,,
9018,0,4,1,1,0,0,1,0,1,3,1,1,1,2,3,1,,,,,
9019,0,3,1,0,0,0,1,0,3,5,1,0,1,4,1,1,,,,,
9020,0,4,1,0,0,0,0,0,4,1,2,0,1,1,4,1,,,,,
9021,0,3,3,1,0,1,0,0,3,3,0,1,1,1,2,1,,,,,
9022,0,4,2,1,0,0,1,0,5,5,0,1,0,2,1,1,,,,,
9023,0,3,3,0,0,0,1,0,1,5,1,1,1,3,1,0,,,,,
9024,0,3,5,1,0,0,1,0,3,1,2,1,1,1,4,1,,,,,
9025,0,1,4,0,0,0,1,0,2,2,2,1,1,2,4,1,,,,,
9026,0,2,1,0,0,0,0,0,3,3,2,0,0,4,1,1,,,,,
9027,1,2,3,0,1,0,1,0,3,4,0,0,1,4,4,1,,,,,
9028,1,2,4,0,1,0,1,1,1,1,0,1,0,1,4,1,,,,,
9029,1,4,3,0,0,0,0,1,0,5,1,0,1,4,3,1,,,,,
9030,0,2,6,0,0,0,1,0,1,2,0,0,1,2,2,1,,,,,
9031,0,1,3,0,0,0,1,0,1,1,2,0,0,4,3,1,,,,,
9032,1,3,4,0,0,0,0,0,2,5,0,0,1,1,4,0,,,,,
9033,0,3,4,0,0,1,1,0,2,0,2,1,1,4,2,0,,,,,
9034,1,4,4,0,0,0,1,0,1,5,1,0,1,4,4,1,,,,,
9035,0,2,5,0,0,0,1,1,2,1,1,0,1,4,4,1,,,,,
9036,0,1,2,0,0,0,1,0,0,2,0,0,1,4,1,1,,,,,
9037,0,4,6,0,0,0,0,0,0,0,0,1,1,3,2,0,,,,,
9038,0,2,7,0,0,0,1,0,0,4,0,1,1,4,2,1,,,,,
9039,0,4,7,0,0,0,1,0,1,3,1,1,1,1,4,1,,,,,
9040,0,3,1,0,0,0,1,0,5,3,2,1,1,1,1,1,,,,,
9041,0,4,3,1,0,0,1,0,0,2,2,1,1,2,2,1,,,,,
9042,0,4,6,0,0,0,1,0,1,4,2,1,0,2,4,1,,,,,
9043,0,3,3,0,1,0,1,0,2,2,1,0,1,1,4,1,,,,,
9044,0,1,1,0,0,0,1,0,5,1,2,1,1,2,1,1,,,,,
9045,0,2,4,0,1,0,0,0,2,1,1,1,1,2,2,1,,,,,
9046,0,2,4,0,0,0,1,0,0,1,1,0,0,4,1,1,,,,,
9047,0,1,2,0,0,0,1,0,1,0,2,0,1,4,1,1,,,,,
9048,0,2,5,0,0,0,1,0,1,4,0,1,1,3,3,0,,,,,
9049,0,3,3,0,0,0,0,0,5,1,0,0,1,2,4,0,,,,,
9050,1,2,5,0,0,0,1,0,3,4,1,0,0,3,1,1,,,,,
9051,0,1,4,0,0,1,1,0,2,4,1,1,0,1,2,1,,,,,
9052,1,1,5,0,1,0,0,0,1,0,1,1,1,2,1,1,,,,,
9053,1,1,7,0,0,1,1,1,2,2,2,0,1,4,2,1,,,,,
9054,0,3,7,0,0,0,1,0,4,3,0,1,0,3,4,1,,,,,
9055,0,4,6,0,0,0,0,0,2,3,1,1,1,4,2,1,,,,,
9056,0,3,2,0,0,0,1,0,5,0,0,1,0,4,4,1,,,,,
9057,1,2,2,0,0,0,1,0,3,4,1,1,1,1,2,1,,,,,
9058,0,2,1,0,0,0,0,0,3,3,0,0,1,4,4,1,,,,,
9059,0,4,6,0,0,1,1,0,1,5,1,0,1,1,1,1,,,,,
9060,1,4,4,0,0,0,1,1,4,1,1,1,0,1,4,1,,,,,
9061,0,4,4,0,0,0,1,0,0,5,2,1,0,4,2,0,,,,,
9062,0,2,3,0,0,0,0,0,2,5,0,1,1,2,3,1,,,,,
9063,0,4,1,1,0,0,1,0,4,3,0,0,1,4,1,0,,,,,
9064,0,4,4,0,1,1,1,0,4,1,2,0,1,2,3,1,,,,,
9065,0,2,6,0,0,0,1,1,1,1,0,1,0,4,2,1,,,,,
9066,0,3,5,0,1,1,1,0,5,0,1,0,1,1,4,1,,,,,
9067,1,3,4,0,0,0,1,0,3,2,1,1,1,1,4,1,,,,,
9068,0,2,4,0,0,1,1,0,0,1,0,1,1,1,4,1,,,,,
9069,0,3,6,0,0,0,0,0,5,2,0,1,1,3,3,0,,,,,
9070,0,4,5,0,0,1,1,1,5,4,0,1,1,4,1,1,,,,,
9071,0,4,7,0,0,0,1,0,0,5,1,1,1,4,2,1,,,,,
9072,0,4,7,0,0,0,1,1,2,3,2,0,1,4,3,1,,,,,
9073,0,3,7,0,0,1,0,0,1,5,0,1,1,2,3,1,,,,,
9074,1,2,3,0,0,0,0,0,2,0,0,0,1,2,4,1,,,,,
9075,0,3,1,0,1,1,1,0,2,2,1,0,1,3,1,0,,,,,
9076,0,2,4,0,0,0,0,0,2,3,2,1,1,3,1,1,,,,,
9077,0,1,7,0,0,0,1,0,5,0,1,1,1,2,4,1,,,,,
9078,0,4,6,1,1,0,1,0,0,5,1,0,0,2,2,1,,,,,
9079,0,4,2,0,0,0,0,1,2,4,1,1,1,1,1,1,,,,,
9080,0,3,5,0,0,0,1,0,5,2,1,0,0,4,4,1,,,,,
9081,0,1,2,0,0,0,1,0,0,3,1,1,1,1,3,1,,,,,
9082,0,1,2,1,0,1,0,0,0,0,1,1,0,2,1,1,,,,,
9083,0,1,6,0,0,0,1,0,5,5,2,1,1,2,3,0,,,,,
9084,1,4,1,0,1,0,1,0,0,1,1,0,1,1,4,1,,,,,
9085,0,2,1,0,0,1,0,0,4,1,0,0,1,4,3,0,,,,,
9086,0,1,4,0,1,1,1,0,5,4,1,1,1,3,4,1,,,,,
9087,0,2,5,0,0,0,0,0,5,4,2,0,1,3,4,1,,,,,
9088,0,4,3,0,0,0,1,0,5,4,2,1,1,3,2,0,,,,,
9089,0,4,3,0,0,0,1,0,3,0,0,1,1,1,3,1,,,,,
9090,0,1,6,1,0,0,0,0,0,1,1,0,0,4,2,1,,,,,
9091,0,3,2,0,1,0,0,0,3,4,1,1,1,1,4,1,,,,,
9092,0,2,6,0,0,1,0,0,3,2,2,0,1,4,2,1,,,,,
9093,0,2,5,0,1,0,1,0,0,0,2,0,1,3,4,0,,,,,
9094,0,2,1,1,0,0,1,1,2,5,0,1,1,3,2,1,,,,,
9095,0,4,2,1,0,0,1,0,1,4,1,0,0,3,3,0,,,,,
9096,0,3,3,1,0,0,1,1,4,0,0,1,1,1,2,1,,,,,
9097,0,3,2,0,0,0,0,0,1,2,2,0,1,4,1,0,,,,,
9098,0,2,7,0,0,0,1,0,0,1,0,0,1,3,4,1,,,,,
9099,0,4,4,0,1,1,1,0,4,4,2,1,1,2,3,1,,,,,
9100,0,4,7,0,0,0,1,0,2,4,2,0,1,4,4,1,,,,,
9101,0,3,2,0,0,1,0,0,1,2,0,0,1,4,2,1,,,,,
9102,0,2,6,0,1,0,0,0,5,2,2,0,0,2,3,0,,,,,
9103,0,4,1,0,1,0,1,0,5,2,0,0,0,3,3,1,,,,,
9104,1,2,5,0,1,0,0,0,0,2,2,0,1,3,3,1,,,,,
9105,1,2,3,1,0,0,0,0,2,2,0,1,1,2,1,1,,,,,
9106,0,1,4,0,1,0,0,0,2,4,0,0,1,3,4,1,,,,,
9107,0,4,4,0,0,0,1,0,1,5,0,1,0,3,4,1,,,,,
9108,0,3,6,0,0,0,1,0,0,3,1,0,1,4,2,0,,,,,
9109,1,3,1,0,0,0,1,0,4,5,2,0,1,4,3,1,,,,,
9110,0,2,2,0,0,1,1,0,5,1,0,0,1,3,3,1,,,,,
9111,0,3,2,1,0,1,1,0,3,3,0,0,1,2,2,0,,,,,
9112,0,1,3,0,0,0,1,0,2,2,1,0,1,4,3,0,,,,,
9113,0,1,2,0,0,0,1,1,4,1,0,1,1,3,2,1,,,,,
9114,0,3,6,0,0,0,1,0,5,0,0,0,0,3,2,1,,,,,
9115,0,4,2,0,0,1,1,0,0,2,2,0,1,4,2,0,,,,,
9116,0,3,5,0,0,0,1,0,5,4,0,1,0,1,1,1,,,,,
9117,0,4,4,0,0,0,1,0,1,1,1,0,1,1,3,1,,,,,
9118,0,1,7,0,0,0,0,0,4,0,1,0,1,4,2,1,,,,,
9119,0,2,4,0,1,0,1,0,1,0,1,1,1,3,4,0,,,,,
9120,0,1,6,1,0,0,1,0,4,1,1,0,1,3,1,1,,,,,
9121,1,1,1,0,0,0,1,0,1,0,1,1,1,1,3,1,,,,,
9122,0,1,4,0,0,0,0,1,2,0,1,1,1,4,3,1,,,,,
9123,0,1,4,0,1,0,1,0,4,0,2,0,0,3,3,0,,,,,
9124,0,3,4,0,0,0,1,1,3,5,2,0,1,1,3,1,,,,,
9125,1,2,1,0,0,0,0,0,1,5,2,1,1,4,4,1,,,,,
9126,1,3,3,0,0,0,1,0,5,5,2,0,1,4,1,1,,,,,
9127,1,1,7,0,0,0,1,0,4,1,1,1,1,3,4,1,,,,,
9128,0,2,5,0,0,0,1,0,3,2,2,1,1,4,2,1,,,,,
9129,0,2,3,0,1,0,0,0,1,4,0,1,1,1,2,1,,,,,
9130,0,3,5,1,0,1,1,0,0,0,1,0,1,3,3,1,,,,,
9131,1,3,5,0,0,1,1,1,4,3,0,1,1,2,2,1,,,,,
9132,0,3,2,0,0,0,0,0,0,2,0,1,0,4,1,1,,,,,
9133,0,2,7,0,0,0,1,0,1,2,2,0,1,2,4,1,,,,,
9134,1,1,7,0,0,1,0,0,0,1,2,1,1,4,1,1,,,,,
9135,0,3,4,1,0,0,0,1,5,3,2,0,1,1,3,1,,,,,
9136,0,2,6,0,0,1,0,0,0,2,2,1,1,1,1,1,,,,,
9137,0,3,2,0,0,0,1,0,1,4,2,1,1,3,4,1,,,,,
9138,0,1,2,0,0,0,1,0,5,3,0,0,1,3,4,1,,,,,
9139,1,2,6,0,0,0,1,0,1,5,2,1,0,2,4,1,,,,,
9140,0,4,7,0,0,0,1,0,5,2,1,1,1,2,4,1,,,,,
9141,1,4,4,0,0,0,1,0,3,4,0,1,1,2,4,0,,,,,
9142,0,3,6,0,0,0,1,1,2,4,0,1,1,2,4,1,,,,,
9143,0,2,3,0,0,0,1,0,0,4,2,1,0,2,2,1,,,,,
9144,1,2,5,0,0,0,0,0,2,3,2,0,1,4,2,1,,,,,
9145,0,3,1,0,0,1,1,0,4,4,0,1,1,3,4,1,,,,,
9146,1,4,1,0,0,0,1,0,1,0,2,1,1,4,3,0,,,,,
9147,1,4,4,0,1,1,1,0,2,1,2,1,1,1,1,1,,,,,
9148,0,4,4,0,1,0,1,0,2,1,0,1,0,3,1,1,,,,,
9149,0,2,5,0,0,0,0,0,0,3,2,0,1,1,2,0,,,,,
9150,1,1,7,0,1,0,1,0,4,5,0,0,1,3,4,1,,,,,
9151,0,3,2,0,0,0,0,0,2,4,0,0,1,2,3,1,,,,,
9152,0,3,1,0,0,1,0,0,2,4,1,0,1,1,4,0,,,,,
9153,0,1,4,0,0,0,1,0,3,3,2,0,0,4,3,1,,,,,
9154,1,1,7,1,0,0,1,1,2,2,0,1,1,1,1,1,,,,,
9155,1,1,4,0,0,1,1,0,3,4,0,1,1,1,4,1,,,,,
9156,0,3,6,1,0,1,1,0,2,0,0,0,1,3,2,1,,,,,
9157,0,2,7,0,0,1,1,0,5,3,2,0,1,1,4,1,,,,,
9158,0,1,4,0,0,0,1,0,5,3,0,0,1,1,1,1,,,,,
9159,0,1,7,0,0,0,1,0,5,3,0,1,1,1,3,1,,,,,
9160,0,4,6,0,0,1,1,0,2,4,1,1,1,3,2,1,,,,,
9161,0,3,5,0,0,0,0,0,4,4,1,0,1,2,3,1,,,,,
9162,0,3,3,0,1,0,1,1,5,0,1,0,0,1,2,1,,,,,
9163,1,2,5,0,1,0,0,0,4,4,0,1,1,4,2,1,,,,,
9164,0,4,6,0,0,0,1,0,0,3,0,1,0,3,1,1,,,,,
9165,1,2,3,1,0,0,1,0,4,0,0,0,0,3,3,1,,,,,
9166,0,2,1,1,1,0,1,0,3,1,1,1,1,2,1,1,,,,,
9167,0,1,7,0,0,0,1,0,3,4,2,0,1,4,1,0,,,,,
9168,0,4,6,0,1,0,1,0,1,0,1,1,1,3,3,1,,,,,
9169,1,4,3,0,0,0,0,1,2,0,1,0,1,4,1,1,,,,,
9170,0,1,6,0,0,0,1,0,1,4,2,1,1,4,3,0,,,,,
9171,1,1,5,0,0,0,1,0,3,1,0,0,0,2,2,1,,,,,
9172,0,1,6,1,0,0,0,0,4,1,2,1,1,1,1,1,,,,,
9173,0,4,4,0,0,0,1,0,3,2,2,1,1,1,3,1,,,,,
9174,0,2,4,0,0,0,1,0,4,2,1,0,1,2,1,1,,,,,
9175,0,3,3,0,0,0,1,0,0,4,1,1,0,3,3,1,,,,,
9176,0,1,6,0,1,1,0,0,1,5,1,0,1,3,4,1,,,,,
9177,0,3,7,1,1,0,1,0,0,2,0,0,1,4,1,1,,,,,
9178,0,1,6,0,0,1,1,0,5,0,1,0,0,1,4,1,,,,,
9179,0,4,1,1,0,0,1,0,5,3,1,0,1,3,3,1,,,,,
9180,0,1,3,0,0,0,1,0,2,4,1,0,1,2,3,0,,,,,
9181,0,4,6,0,0,0,1,0,2,1,2,1,1,2,4,1,,,,,
9182,0,4,3,0,0,0,1,0,1,5,0,1,0,4,3,1,,,,,
9183,0,4,5,0,0,0,1,0,1,1,1,1,1,4,3,1,,,,,
9184,0,4,6,0,0,1,1,0,2,3,1,0,1,1,1,1,,,,,
9185,0,4,7,0,0,0,1,0,2,1,0,1,1,2,2,1,,,,,
9186,0,3,7,0,0,0,1,0,0,5,0,0,1,1,3,1,,,,,
9187,1,4,1,0,0,0,1,0,3,4,2,0,0,3,1,1,,,,,
9188,0,3,3,0,1,0,1,0,3,4,2,0,0,3,4,1,,,,,
9189,0,2,2,0,0,0,0,0,3,0,0,0,1,4,4,1,,,,,
9190,1,1,1,1,0,0,1,0,3,1,2,1,0,2,2,0,,,,,
9191,0,3,2,1,1,0,1,0,0,2,2,1,1,1,4,1,,,,,
9192,0,4,1,1,1,0,1,0,2,4,2,0,1,3,4,1,,,,,
9193,0,4,5,0,0,0,1,1,2,3,1,0,1,3,3,1,,,,,
9194,1,3,6,0,0,0,0,0,4,2,1,0,0,4,4,0,,,,,
9195,0,1,6,1,0,0,0,0,1,1,2,1,1,3,4,1,,,,,
9196,0,3,5,0,1,0,0,0,1,3,2,0,1,1,1,1,,,,,
9197,0,3,6,0,0,0,0,0,1,5,1,0,1,2,2,1,,,,,
9198,0,1,3,0,0,0,1,0,4,2,1,0,1,1,3,1,,,,,
9199,0,4,3,0,0,0,0,0,4,4,1,1,1,2,2,1,,,,,
9200,0,2,5,0,0,1,1,0,4,4,2,0,1,2,3,1,,,,,
9201,0,4,1,0,0,0,1,0,1,4,1,0,0,3,2,0,,,,,
9202,0,4,7,0,0,0,0,0,1,5,2,1,0,1,1,1,,,,,
9203,0,3,4,1,0,0,1,0,5,5,2,1,0,4,1,1,,,,,
9204,0,2,5,0,0,0,1,0,3,3,1,0,1,1,3,0,,,,,
9205,0,1,7,0,0,0,1,0,5,1,0,1,0,4,4,0,,,,,
9206,0,1,1,0,0,0,0,1,0,5,0,1,1,1,4,1,,,,,
9207,1,4,5,0,0,1,1,1,0,1,0,1,1,3,1,1,,,,,
9208,0,3,2,0,0,1,1,0,4,4,1,0,1,1,3,1,,,,,
9209,1,2,5,0,0,0,1,0,5,2,0,1,1,1,1,1,,,,,
9210,0,2,5,1,0,1,1,0,3,2,1,0,1,3,2,1,,,,,
9211,1,2,4,1,0,0,1,0,3,4,2,1,1,1,1,1,,,,,
9212,1,4,7,0,0,0,1,0,2,4,1,1,1,1,2,1,,,,,
9213,0,2,5,0,0,1,0,0,0,0,2,1,1,4,1,1,,,,,
9214,0,2,6,0,0,0,0,1,1,5,1,1,0,1,4,1,,,,,
9215,0,2,3,0,0,0,1,0,1,1,1,1,1,4,4,1,,,,,
9216,0,3,5,0,0,1,0,0,1,3,0,0,1,4,3,0,,,,,
9217,1,1,5,0,0,0,1,0,3,5,0,0,1,3,2,1,,,,,
9218,0,1,1,0,0,1,1,0,2,4,1,0,1,3,4,1,,,,,
9219,1,4,6,0,0,0,1,0,5,3,1,0,1,4,3,1,,,,,
9220,1,2,1,0,0,0,1,1,1,3,2,1,1,3,2,1,,,,,
9221,1,3,5,0,0,0,0,0,1,3,0,1,1,1,2,1,,,,,
9222,0,3,6,0,1,0,1,0,2,1,0,1,1,4,3,1,,,,,
9223,0,2,1,1,1,0,1,1,2,4,2,0,1,3,1,1,,,,,
9224,0,3,4,1,0,0,1,0,0,2,0,0,1,3,1,1,,,,,
9225,1,4,4,0,1,0,0,0,3,0,0,0,1,2,1,1,,,,,
9226,0,3,3,0,0,1,0,0,0,4,2,0,1,4,3,1,,,,,
9227,1,2,4,1,0,0,1,1,2,5,2,1,0,3,1,1,,,,,
9228,0,2,5,0,0,0,0,0,0,2,2,0,0,4,4,1,,,,,
9229,0,3,2,0,1,0,1,0,0,2,2,1,1,2,3,1,,,,,
9230,0,1,1,0,0,0,1,1,0,5,2,0,1,3,3,1,,,,,
9231,0,3,3,0,1,1,0,0,3,5,0,0,1,1,1,1,,,,,
9232,0,3,3,0,0,0,1,0,4,4,2,0,0,1,1,1,,,,,
9233,0,2,6,1,0,0,1,1,3,3,1,1,0,3,3,1,,,,,
9234,1,1,1,0,0,0,0,0,0,5,2,0,1,3,4,1,,,,,
9235,0,2,3,0,0,0,1,0,3,0,2,1,1,4,1,1,,,,,
9236,0,1,5,0,1,0,1,1,5,1,0,1,1,1,1,1,,,,,
9237,1,1,6,0,0,0,0,0,0,0,0,1,0,1,2,1,,,,,
9238,0,1,7,0,0,1,1,0,0,0,0,1,1,4,1,1,,,,,
9239,0,1,6,0,0,0,0,0,5,0,2,0,1,4,2,1,,,,,
9240,0,2,5,0,0,0,1,0,5,0,0,0,1,1,3,1,,,,,
9241,0,4,4,0,0,0,0,0,1,1,1,1,1,3,1,1,,,,,
9242,0,1,5,0,0,1,1,0,2,0,2,1,1,4,1,1,,,,,
9243,0,1,1,0,0,1,1,0,0,1,0,0,1,1,4,0,,,,,
9244,0,3,1,0,0,0,1,0,5,4,2,0,1,3,3,1,,,,,
9245,0,4,1,0,0,0,1,1,5,5,2,1,1,4,2,0,,,,,
9246,0,1,3,0,0,0,1,0,4,2,1,0,1,3,3,1,,,,,
9247,0,1,4,0,0,1,1,1,1,4,2,0,1,3,4,1,,,,,
9248,1,3,3,1,0,0,1,1,0,2,1,0,0,1,3,1,,,,,
9249,0,2,4,0,0,0,0,0,0,4,2,0,0,3,4,1,,,,,
9250,0,1,6,0,0,0,1,0,0,3,0,0,0,1,1,1,,,,,
9251,0,1,5,1,0,0,0,0,3,1,1,0,1,3,4,1,,,,,
9252,0,4,1,0,1,0,0,0,4,5,0,0,1,2,1,1,,,,,
9253,0,3,4,0,0,0,1,0,5,0,0,0,1,1,3,0,,,,,
9254,0,4,1,1,1,0,1,0,2,0,2,0,1,2,3,1,,,,,
9255,1,4,1,0,0,0,0,0,3,4,0,0,0,2,2,1,,,,,
9256,0,4,6,0,0,0,0,0,3,5,0,0,0,3,4,1,,,,,
9257,1,4,3,0,0,1,0,0,4,4,1,1,1,1,3,0,,,,,
9258,1,3,6,1,0,1,1,1,3,3,2,1,1,1,1,1,,,,,
9259,0,3,4,0,0,0,1,0,5,3,2,0,1,1,3,1,,,,,
9260,0,1,5,0,0,1,1,0,4,4,0,0,1,3,1,1,,,,,
9261,0,1,1,1,0,0,1,0,0,4,0,1,1,2,2,1,,,,,
9262,0,2,1,1,0,0,1,0,4,2,0,0,1,3,2,1,,,,,
9263,0,1,6,0,0,1,0,1,5,0,1,1,0,2,4,0,,,,,
9264,0,3,2,0,0,0,0,1,4,1,0,1,1,1,2,1,,,,,
9265,0,3,4,1,0,1,1,0,5,3,1,1,1,2,3,1,,,,,
9266,0,3,6,0,0,1,0,0,1,1,2,1,1,4,3,1,,,,,
9267,0,4,7,1,0,1,1,0,4,5,0,0,1,3,1,1,,,,,
9268,0,3,3,0,0,0,1,1,5,1,0,1,1,3,3,1,,,,,
9269,1,2,1,0,0,0,1,0,3,3,2,1,0,3,4,1,,,,,
9270,1,2,3,0,1,0,1,0,2,3,1,0,1,4,2,1,,,,,
9271,0,3,3,0,0,0,1,0,4,3,1,0,1,1,1,1,,,,,
9272,1,3,1,1,0,0,1,0,3,1,2,1,1,3,3,1,,,,,
9273,0,2,2,1,0,1,1,0,1,4,0,0,1,1,2,1,,,,,
9274,0,4,6,0,1,1,0,0,2,3,2,0,0,3,1,0,,,,,
9275,0,2,6,0,0,1,1,0,4,1,0,0,1,2,3,1,,,,,
9276,0,2,6,0,0,0,1,0,2,1,1,0,0,1,4,0,,,,,
9277,0,2,1,1,1,0,1,0,0,2,0,1,1,4,4,1,,,,,
9278,0,3,4,0,0,0,0,0,4,4,0,1,1,4,3,1,,,,,
9279,0,3,7,0,0,1,0,0,0,4,2,1,1,1,3,1,,,,,
9280,0,3,1,0,0,0,1,0,3,3,0,0,1,4,1,0,,,,,
9281,0,2,3,0,1,1,0,0,3,5,2,0,1,4,3,1,,,,,
9282,1,4,5,1,0,0,0,0,4,4,1,1,1,2,4,0,,,,,
9283,0,4,6,1,0,0,1,0,5,1,2,1,1,2,3,1,,,,,
9284,0,3,5,0,1,0,1,0,3,2,1,0,1,3,4,1,,,,,
9285,0,3,2,0,0,0,0,0,5,1,0,1,0,3,4,1,,,,,
9286,0,3,6,0,0,0,1,0,0,2,2,1,1,1,4,1,,,,,
9287,0,2,7,0,0,0,1,0,0,3,1,0,1,4,2,1,,,,,
9288,1,2,6,1,0,0,1,0,3,3,2,0,1,3,4,1,,,,,
9289,0,3,1,0,0,0,1,0,2,5,1,1,0,1,3,1,,,,,
9290,0,4,2,0,0,1,1,0,1,5,2,1,1,2,3,1,,,,,
9291,0,2,5,0,0,0,1,0,1,2,2,1,1,2,1,1,,,,,
9292,0,1,3,0,0,0,0,0,2,3,2,0,1,4,1,1,,,,,
9293,1,1,6,0,0,0,0,0,2,1,2,0,1,2,4,1,,,,,
9294,0,1,5,0,0,0,1,0,0,1,2,0,1,1,3,1,,,,,
9295,0,3,4,0,0,0,1,0,0,4,1,1,1,4,4,1,,,,,
9296,0,3,3,0,0,0,1,0,2,0,0,0,1,2,2,1,,,,,
9297,1,2,5,1,0,0,0,0,1,4,2,1,1,2,1,0,,,,,
9298,0,4,4,0,0,0,1,0,4,3,0,0,1,4,1,1,,,,,
