,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o
7799,0,1,5,0,0,1,1,1,4,3,2,1,0,1,3,1,5,12,0,7,
7800,0,3,7,0,0,0,1,0,2,2,2,1,1,4,4,1,2,13,0,6,
7801,0,4,5,0,0,0,1,0,1,3,2,0,1,3,4,1,1,16,1,6,
7802,1,1,3,1,1,0,0,0,4,3,0,1,1,3,2,1,1,20,0,9,
7803,0,4,7,0,0,0,1,0,4,5,2,0,1,3,2,1,1,7,0,4,
7804,0,1,6,0,0,0,1,0,0,1,2,0,1,3,1,1,5,5,1,6,
7805,0,1,5,0,1,1,0,0,3,2,2,0,1,2,2,1,4,2,0,7,
7806,0,1,7,1,0,0,1,0,5,4,2,0,1,4,1,1,3,5,1,5,
7807,0,2,1,1,0,0,1,0,0,1,1,0,1,2,2,1,1,24,1,8,
7808,1,3,3,0,0,0,0,0,0,2,2,1,1,4,4,1,2,16,1,7,
7809,0,1,1,0,1,0,1,0,3,0,0,1,1,2,1,1,3,27,0,10,
7810,0,2,5,0,0,1,1,0,2,0,2,0,1,2,4,1,5,26,0,9,
7811,1,3,4,0,0,1,0,0,0,0,2,1,1,1,1,0,1,1,0,7,
7812,0,3,6,0,1,0,1,0,0,5,2,1,1,3,3,0,3,2,1,7,
7813,0,2,2,1,1,1,1,0,0,2,2,0,1,3,1,1,1,18,1,9,
7814,1,1,4,0,0,1,1,1,0,0,0,0,1,1,4,1,5,26,0,11,
7815,1,3,4,0,0,1,0,0,3,1,1,0,1,4,3,1,4,8,0,5,
7816,0,2,5,0,0,0,1,0,2,0,2,1,1,3,2,0,1,4,1,7,
7817,0,1,1,0,0,0,1,0,5,4,2,1,1,2,2,1,5,15,1,7,
7818,0,2,7,0,0,0,0,0,3,5,2,1,1,3,3,1,2,15,1,5,
7819,0,2,7,1,0,0,0,0,2,2,2,1,1,1,3,1,1,33,1,5,
7820,0,4,7,0,0,0,1,0,1,0,0,0,1,4,2,1,2,20,0,5,
7821,0,1,7,0,0,0,0,0,0,3,2,1,1,1,1,1,4,10,1,5,
7822,1,2,4,0,1,0,1,0,1,0,0,0,1,3,2,1,2,2,1,9,
7823,0,2,1,0,0,0,1,0,1,4,1,1,0,4,1,0,4,25,0,4,
7824,0,2,7,1,0,1,1,0,4,3,0,0,1,1,3,1,5,28,1,7,
7825,1,1,4,0,0,1,1,0,5,0,1,0,1,4,3,0,1,10,1,6,
7826,1,3,6,0,0,0,1,0,3,4,2,1,1,2,4,1,4,24,1,8,
7827,0,1,3,0,1,0,1,1,0,1,0,1,1,4,1,1,1,1,1,9,
7828,0,4,5,0,0,0,1,0,3,3,2,1,1,2,3,0,3,22,0,5,
7829,0,4,4,0,0,0,1,0,4,2,0,0,1,1,3,1,2,6,1,4,
7830,0,3,3,0,0,0,1,0,1,2,1,1,1,2,1,1,2,27,1,6,
7831,0,1,7,0,1,1,1,0,2,4,0,0,1,2,4,1,3,12,1,9,
7832,1,3,2,0,0,0,0,0,2,5,0,0,1,4,2,1,3,23,1,5,
7833,0,2,6,1,0,1,0,0,4,0,1,0,0,2,3,1,1,24,0,6,
7834,0,4,1,0,0,0,0,0,3,5,0,0,1,1,3,0,4,32,0,3,
7835,0,4,4,0,0,0,1,0,3,2,2,1,1,4,1,1,5,28,0,4,
7836,0,3,1,0,1,0,1,0,3,5,1,1,0,2,1,1,3,1,0,7,
7837,1,4,1,0,0,0,1,0,5,3,0,0,1,1,3,1,5,10,1,6,
7838,0,1,1,1,0,0,1,0,2,4,1,0,1,3,3,1,2,1,1,7,
7839,0,3,3,1,0,0,1,0,3,0,2,1,1,1,1,1,3,6,0,7,
7840,0,4,5,0,0,1,1,0,3,3,2,1,1,3,4,1,1,16,1,8,
7841,0,2,5,0,0,1,1,0,2,5,1,1,1,3,4,1,1,26,0,9,
7842,0,2,6,0,1,0,1,1,1,0,2,0,1,3,1,0,4,5,0,7,
7843,0,1,5,0,0,0,0,1,0,3,1,1,1,1,4,1,1,30,1,8,
7844,0,4,5,1,0,0,1,0,4,0,0,0,1,2,1,1,4,11,1,8,
7845,1,4,4,0,0,0,1,0,3,3,0,0,1,4,3,1,1,21,0,5,
7846,0,1,7,0,1,1,1,0,4,0,0,0,1,3,4,1,5,15,0,10,
7847,1,3,4,0,0,0,1,0,1,4,2,1,0,2,2,0,5,28,0,5,
7848,0,3,1,0,0,0,1,0,1,5,0,1,0,3,3,1,1,21,0,7,
7849,0,3,7,0,1,0,1,0,5,3,2,1,1,1,4,1,2,7,0,7,
7850,0,1,3,0,1,0,1,0,0,3,2,0,1,3,2,1,2,29,1,7,
7851,1,3,6,0,0,0,0,1,5,2,0,1,1,1,3,1,5,17,0,7,
7852,0,4,1,0,0,0,1,0,5,4,1,0,1,3,2,1,3,2,1,5,
7853,0,4,7,0,0,0,0,0,1,0,2,1,1,3,1,1,1,10,0,5,
7854,1,4,5,1,0,1,0,0,1,2,2,1,1,3,1,1,3,2,0,8,
7855,0,4,6,1,0,0,1,1,0,1,0,1,1,4,1,1,2,20,0,8,
7856,1,2,5,0,0,0,1,1,0,5,2,1,1,1,3,0,5,26,0,8,
7857,0,2,1,1,0,0,1,0,3,0,1,1,1,1,3,1,4,33,1,8,
7858,0,3,7,0,1,0,0,0,1,0,1,1,1,4,2,0,3,31,0,5,
7859,0,2,4,0,0,0,1,0,1,2,0,1,1,4,2,0,3,2,1,5,
7860,0,1,5,0,0,0,1,1,0,5,2,0,1,4,3,0,5,23,0,6,
7861,0,1,3,1,0,0,1,0,0,2,2,1,1,4,4,0,1,9,1,7,
7862,1,2,7,0,1,0,1,0,3,1,1,0,0,1,4,1,3,18,0,6,
7863,0,3,6,0,1,1,1,0,1,1,2,0,1,1,4,1,2,7,0,7,
7864,0,1,6,1,0,0,1,0,1,2,1,0,1,3,4,1,5,18,1,7,
7865,0,3,6,0,0,0,0,1,2,3,1,0,1,1,4,1,5,26,0,5,
7866,0,3,6,0,1,0,0,0,2,2,1,1,1,3,4,0,1,28,0,6,
7867,0,1,1,1,0,0,1,0,2,1,2,1,1,2,2,1,1,14,0,8,
7868,0,3,6,0,0,1,1,1,4,5,2,1,1,3,4,1,1,18,1,9,
7869,0,2,3,0,1,1,1,0,0,2,2,0,1,3,1,1,2,25,0,8,
7870,0,2,6,0,1,1,0,0,4,4,0,0,1,3,4,1,3,2,0,8,
7871,0,4,5,0,1,0,1,0,1,3,1,0,0,2,3,1,4,9,0,5,
7872,0,4,1,0,1,0,0,0,3,4,0,0,1,1,4,1,1,22,0,6,
7873,0,1,5,0,0,0,1,0,4,2,0,1,1,2,1,1,1,24,0,8,
7874,0,1,6,1,1,0,1,0,3,0,0,1,1,3,2,1,3,19,1,10,
7875,0,4,7,0,0,0,1,0,1,1,0,1,0,4,2,0,1,33,0,3,
7876,0,4,4,0,0,0,1,1,1,3,2,1,1,1,2,1,5,15,1,5,
7877,0,1,2,0,0,0,1,0,2,3,2,0,1,4,1,1,3,27,1,4,
7878,0,3,5,1,0,0,0,0,0,3,2,1,1,1,3,1,5,16,0,7,
7879,0,3,1,1,1,1,1,0,5,4,2,0,1,3,3,1,3,27,1,9,
7880,0,4,5,0,1,0,1,0,5,2,0,1,1,2,2,1,3,1,0,8,
7881,1,2,5,0,0,1,1,0,1,4,0,1,1,4,3,1,1,8,0,9,
7882,0,1,5,0,0,0,1,0,1,4,1,0,0,2,1,1,5,6,1,5,
7883,0,1,6,0,0,1,1,0,4,1,0,1,1,3,2,1,3,31,0,8,
7884,0,3,4,0,0,1,1,0,3,1,2,1,1,1,2,0,1,11,0,5,
7885,0,1,3,0,0,0,1,1,3,3,2,0,0,2,1,1,4,6,0,5,
7886,0,3,6,0,0,0,1,0,3,2,1,1,1,3,4,1,4,29,0,7,
7887,0,1,6,0,0,0,1,0,4,3,1,0,0,4,4,1,4,18,1,4,
7888,0,4,4,0,0,0,1,0,2,0,2,0,0,2,1,1,4,20,1,4,
7889,0,1,3,0,0,0,1,0,4,1,0,1,1,2,1,1,5,27,1,7,
7890,0,4,3,0,0,0,1,0,2,1,2,0,1,3,2,1,3,20,0,4,
7891,1,3,2,0,0,1,0,0,4,2,1,1,1,2,4,1,2,32,0,8,
7892,1,1,3,1,0,0,1,1,2,4,2,1,1,2,2,1,2,22,0,9,
7893,0,4,2,0,0,0,1,0,3,4,0,1,0,1,3,1,1,1,0,4,
7894,0,2,2,0,0,0,0,0,2,0,0,0,1,3,4,1,5,8,1,7,
7895,1,3,5,0,0,0,0,0,1,2,2,1,1,2,1,1,4,28,1,7,
7896,0,4,5,1,0,0,0,0,0,1,0,1,1,1,4,1,5,22,1,8,
7897,0,1,3,1,0,0,0,0,5,2,2,0,1,3,2,1,2,6,0,5,
7898,0,3,2,0,0,0,0,0,2,4,2,0,1,1,2,0,2,28,1,2,
7899,0,4,2,0,0,0,1,0,4,2,2,0,1,4,3,0,1,30,1,2,
7900,0,2,7,1,0,1,1,0,4,5,0,0,1,1,2,1,5,6,1,7,
7901,1,1,1,0,0,0,0,0,1,2,1,0,1,4,1,1,2,4,1,5,
7902,0,1,3,0,0,0,1,0,4,3,1,1,1,4,4,1,3,3,0,6,
7903,0,4,7,0,1,0,0,0,5,3,0,0,1,2,3,0,4,26,0,4,
7904,0,3,5,1,0,0,1,0,4,0,2,0,1,3,4,1,3,26,1,9,
7905,0,2,1,1,0,0,1,0,3,0,2,1,1,2,1,1,3,8,1,9,
7906,0,4,7,0,1,1,0,0,0,4,0,1,0,2,4,1,4,30,1,8,
7907,1,1,1,0,0,0,0,0,4,1,2,1,1,3,1,0,4,17,1,6,
7908,0,4,6,0,0,0,1,0,2,5,1,1,1,4,3,1,1,11,0,4,
7909,0,3,6,1,0,0,1,0,1,2,0,1,0,2,3,1,5,12,1,7,
7910,1,3,3,0,0,0,1,0,0,3,1,1,0,4,3,1,5,19,0,6,
7911,0,1,6,0,0,1,1,0,1,0,1,0,1,1,3,1,3,17,1,6,
7912,0,2,4,0,0,0,1,0,5,4,2,1,1,1,2,0,5,22,1,4,
7913,0,1,2,0,0,0,1,0,4,4,1,1,0,4,4,1,1,32,0,5,
7914,1,3,2,0,0,0,1,0,1,0,2,1,1,4,1,1,4,22,1,7,
7915,1,1,6,0,0,0,1,1,0,0,1,1,1,1,3,1,4,10,0,9,
7916,0,3,5,0,0,1,1,0,5,5,2,1,1,3,4,1,5,16,1,9,
7917,0,3,7,0,0,0,0,0,5,1,1,1,1,4,3,1,5,8,0,4,
7918,0,3,7,0,0,1,1,0,0,1,2,0,1,2,2,0,5,8,0,6,
7919,0,2,7,1,0,1,0,0,5,2,1,1,1,4,1,1,5,26,1,6,
7920,0,1,5,0,0,0,1,0,3,0,1,1,1,4,4,1,3,1,0,8,
7921,0,3,1,0,0,0,0,0,3,4,0,1,0,1,2,1,1,6,0,5,
7922,1,3,5,1,1,0,1,0,3,4,2,1,0,2,2,1,4,4,0,9,
7923,0,4,5,0,0,0,0,1,3,5,1,1,1,3,4,1,2,13,1,7,
7924,0,1,2,0,0,0,1,0,5,3,2,0,1,4,1,1,2,17,1,4,
7925,0,1,5,1,0,0,1,1,1,1,0,1,1,2,1,1,5,32,1,10,
7926,0,3,7,0,1,1,0,0,3,4,0,1,1,1,4,0,1,7,0,7,
7927,0,1,1,0,0,0,1,1,1,0,2,0,1,2,3,1,2,15,1,8,
7928,0,1,1,0,0,0,1,0,3,0,2,1,1,1,3,1,4,18,0,7,
7929,0,4,6,1,0,0,1,0,4,2,2,0,1,3,3,1,1,14,0,5,
7930,0,1,7,0,0,0,1,0,0,0,1,1,1,2,1,1,4,1,1,8,
7931,0,1,4,0,0,0,1,0,2,4,1,1,1,4,3,1,3,21,0,5,
7932,0,3,4,0,1,0,1,0,3,5,1,1,1,4,4,0,1,10,0,6,
7933,0,2,5,0,0,0,1,0,5,4,0,0,0,2,1,1,4,26,0,6,
7934,1,2,6,0,0,1,1,0,5,0,2,1,1,1,3,1,1,20,1,8,
7935,0,2,4,0,0,0,1,0,4,5,1,1,1,2,3,0,5,11,0,5,
7936,0,2,7,0,1,0,1,0,0,1,1,1,1,4,1,0,3,15,0,6,
7937,0,1,5,1,0,0,1,0,0,4,0,0,1,1,4,0,5,16,1,8,
7938,0,3,4,0,1,0,1,1,2,5,0,0,1,2,4,1,1,1,0,9,
7939,1,3,5,0,0,0,1,0,4,5,1,1,1,1,4,0,4,12,1,7,
7940,0,2,7,0,0,0,1,0,1,2,0,0,1,1,2,0,3,11,1,4,
7941,0,3,1,0,1,0,1,0,2,2,2,0,0,4,1,1,2,3,1,5,
7942,0,4,5,0,0,0,0,0,5,3,2,1,1,2,3,1,3,2,0,5,
7943,1,4,6,0,0,0,0,0,2,0,2,1,1,3,3,0,5,7,0,5,
7944,0,4,5,0,0,0,0,1,1,5,2,1,1,2,3,1,1,18,1,6,
7945,1,2,6,0,0,0,0,0,2,5,1,1,1,3,3,0,2,2,0,5,
7946,0,4,1,0,0,0,1,0,3,3,0,0,0,2,3,1,3,18,1,5,
7947,0,4,7,0,0,0,0,0,4,4,2,1,1,1,3,1,3,2,0,3,
7948,0,1,5,0,0,0,1,0,5,2,0,0,1,3,4,1,1,1,0,8,
7949,0,1,5,0,0,0,1,0,0,1,2,1,1,4,4,1,4,28,0,8,
7950,0,1,7,0,0,0,1,0,4,3,1,1,1,3,2,1,2,2,0,6,
7951,0,4,1,0,0,0,1,0,2,2,2,1,1,2,3,1,1,22,0,6,
7952,0,3,2,0,0,0,0,0,3,1,0,1,1,3,3,1,2,10,1,6,
7953,0,2,5,1,0,0,1,0,1,4,1,1,1,2,2,1,3,24,0,8,
7954,1,1,7,0,0,1,0,0,5,3,0,0,1,1,3,1,4,7,0,6,
7955,0,3,2,0,1,0,1,0,5,4,2,0,1,4,4,0,4,7,0,5,
7956,0,1,1,0,1,0,1,0,1,4,0,0,1,2,3,1,4,22,0,8,
7957,0,3,1,1,1,0,1,0,3,2,2,0,0,3,4,1,1,4,1,8,
7958,1,1,1,1,1,0,0,0,1,0,2,0,0,2,3,1,3,27,1,8,
7959,0,1,5,1,0,0,1,0,1,4,2,1,0,3,2,1,1,18,0,7,
7960,0,1,1,1,0,0,1,1,1,4,0,1,1,1,3,1,5,33,1,9,
7961,0,3,3,0,0,0,1,0,3,2,0,0,1,2,3,1,3,18,0,6,
7962,0,3,2,0,0,1,0,0,5,4,0,1,1,1,1,1,5,14,0,6,
7963,0,4,6,0,0,0,1,0,5,1,2,1,1,1,3,1,1,3,0,4,
7964,1,4,1,0,1,0,1,1,1,5,2,1,1,1,2,1,1,17,0,8,
7965,0,1,6,1,0,1,1,0,2,4,1,1,1,4,3,1,1,21,0,7,
7966,0,4,7,0,0,0,1,0,4,2,0,0,1,1,3,1,4,12,1,4,
7967,0,3,2,0,0,0,0,1,1,1,0,1,1,2,3,1,2,31,0,7,
7968,0,4,2,0,0,0,0,0,0,2,2,0,1,3,4,1,5,33,0,5,
7969,0,1,4,0,0,0,1,0,0,3,0,0,1,4,3,0,5,33,1,5,
7970,1,1,3,0,0,0,1,0,1,0,2,0,0,4,2,1,4,8,0,5,
7971,0,2,2,0,1,0,1,0,3,4,0,0,0,3,3,0,2,6,1,5,
7972,0,2,2,0,0,1,1,0,1,2,0,0,1,4,3,1,1,26,0,6,
7973,0,4,4,0,0,0,1,0,1,1,2,0,1,3,3,1,4,29,0,4,
7974,0,3,3,0,1,1,0,0,2,0,2,0,1,3,2,1,3,11,0,7,
7975,1,3,4,0,0,0,1,0,3,2,0,1,1,1,1,1,5,6,0,7,
7976,0,1,3,0,0,0,1,0,3,0,1,1,1,3,4,0,5,11,0,7,
7977,1,2,6,1,0,1,1,0,1,1,0,0,1,1,3,1,1,23,1,8,
7978,1,4,2,1,0,1,0,0,1,4,2,0,1,3,2,1,2,32,1,6,
7979,1,4,6,1,0,0,1,0,0,3,1,1,1,2,2,1,2,8,0,8,
7980,0,2,2,0,0,0,0,0,3,5,2,1,1,1,1,1,2,13,1,4,
7981,0,4,2,0,0,0,1,0,2,1,0,1,1,2,4,1,1,9,0,7,
7982,1,2,4,0,0,0,1,0,4,2,1,0,1,3,4,1,1,5,1,7,
7983,0,4,6,0,0,0,0,0,1,1,2,0,1,1,3,0,5,30,1,1,
7984,0,4,4,1,0,0,0,0,1,5,1,0,1,1,4,1,4,14,1,4,
7985,1,1,2,0,0,0,1,0,3,0,0,1,1,3,1,1,5,24,0,9,
7986,0,3,5,0,0,1,1,0,4,5,1,0,1,1,2,1,4,4,0,6,
7987,0,4,2,0,0,1,1,0,5,0,2,1,1,1,1,1,3,12,1,6,
7988,0,4,7,0,0,1,1,0,1,5,0,1,0,4,3,1,4,17,1,5,
7989,0,1,6,0,0,0,0,1,0,5,2,1,1,2,1,1,4,1,0,7,
7990,0,1,4,0,0,0,1,0,5,1,0,0,1,4,1,1,4,19,1,5,
7991,0,1,4,0,0,0,0,0,2,2,1,0,1,1,4,1,4,31,0,4,
7992,0,4,1,0,0,0,1,1,1,1,0,0,1,4,2,0,3,14,1,5,
7993,0,4,5,0,1,1,1,0,3,2,0,1,1,4,4,1,1,17,0,9,
7994,0,3,3,0,1,1,1,1,2,3,2,0,1,2,2,1,3,31,0,8,
7995,0,4,1,0,1,0,1,0,2,1,1,0,1,3,4,1,3,3,0,7,
7996,0,4,7,1,0,0,1,0,4,2,1,1,1,3,3,0,4,23,1,5,
7997,0,3,2,0,0,0,1,0,5,2,2,0,1,4,2,1,5,3,0,4,
7998,0,4,2,0,1,0,1,1,2,3,2,1,1,2,2,1,4,29,1,7,
7999,0,1,2,0,1,0,1,0,4,1,1,0,0,3,4,1,1,27,1,6,
8000,0,4,1,0,0,0,0,0,1,2,0,1,1,3,1,1,1,21,1,6,
8001,0,1,1,0,0,0,0,0,0,5,1,1,1,4,4,0,4,10,1,6,
8002,0,4,6,0,0,1,1,0,0,0,2,1,1,4,2,0,5,18,1,6,
8003,0,3,3,0,0,0,1,0,5,3,1,1,1,1,2,1,2,27,0,5,
8004,0,4,3,0,0,0,0,1,0,2,2,0,1,2,2,0,2,1,1,4,
8005,0,4,4,0,1,1,1,0,3,4,0,0,1,4,3,0,3,3,0,5,
8006,0,1,3,0,0,0,1,1,3,3,2,1,1,2,3,1,2,25,1,7,
8007,1,4,5,0,0,0,1,0,4,5,0,0,0,3,2,1,3,31,0,6,
8008,0,1,5,1,0,0,1,0,3,2,0,0,0,1,2,0,2,29,1,5,
8009,0,4,3,0,0,0,1,0,2,3,2,1,1,1,2,1,5,5,1,4,
8010,0,1,1,1,0,0,1,0,0,5,0,1,1,1,4,1,4,1,0,10,
8011,0,2,4,0,0,0,1,0,5,2,0,0,1,1,3,1,2,8,1,5,
8012,0,4,4,0,0,0,0,0,2,3,2,0,1,2,2,1,1,30,0,3,
8013,0,4,2,0,0,1,1,0,2,5,2,1,1,2,4,1,2,25,1,7,
8014,0,4,1,0,0,0,0,0,1,3,1,1,1,3,4,1,2,28,1,6,
8015,0,2,1,0,0,0,0,0,4,5,0,0,1,4,1,1,3,15,1,5,
8016,0,1,5,0,0,0,1,0,0,3,0,1,1,4,3,1,3,13,0,8,
8017,1,3,6,0,0,0,0,0,0,5,0,0,0,3,3,1,1,31,1,6,
8018,1,2,5,0,1,0,1,0,0,4,1,0,0,1,4,0,5,19,1,7,
8019,1,1,3,0,0,0,1,0,5,5,1,0,1,4,2,0,2,31,1,4,
8020,1,2,7,0,0,0,1,0,1,0,0,1,1,4,1,1,2,26,0,8,
8021,0,1,4,1,0,0,0,0,2,4,2,1,1,1,2,0,2,10,0,4,
8022,0,4,7,0,0,0,1,0,2,5,1,1,0,3,4,1,3,30,0,5,
8023,0,4,1,0,1,0,1,0,4,5,0,1,1,1,1,1,3,24,1,7,
8024,0,4,5,0,0,0,1,0,1,1,2,0,0,2,4,1,4,29,1,5,
8025,0,3,5,1,1,0,1,0,1,1,2,0,1,1,1,0,5,6,1,6,
8026,0,1,2,0,0,0,0,0,3,2,0,1,1,1,2,1,2,24,0,5,
8027,0,4,2,0,1,0,1,0,2,1,2,1,1,4,4,1,3,7,0,6,
8028,0,4,4,0,0,0,1,0,1,2,0,0,1,3,4,1,1,13,1,6,
8029,0,1,7,0,0,0,0,1,0,1,2,0,0,3,2,1,4,30,0,5,
8030,0,1,7,0,1,0,0,0,1,4,1,0,1,3,3,1,5,12,1,5,
8031,1,3,5,0,1,0,1,0,4,3,0,0,1,4,1,1,5,28,1,8,
8032,0,4,5,0,1,0,1,0,2,3,2,0,1,1,4,0,1,27,0,5,
8033,0,1,3,1,0,0,0,0,1,2,2,0,0,3,3,1,1,5,0,4,
8034,0,1,3,1,0,1,1,0,1,0,2,0,1,1,1,1,2,10,1,7,
8035,1,2,1,0,0,0,1,0,5,2,0,0,1,4,4,1,2,18,0,8,
8036,0,1,7,0,0,1,1,0,0,3,0,1,0,2,2,1,3,3,1,8,
8037,1,3,2,0,1,0,0,0,0,2,1,1,1,3,1,0,3,20,0,7,
8038,1,3,7,0,0,0,0,0,4,2,0,0,1,2,4,1,4,27,0,7,
8039,0,3,2,0,0,0,1,0,3,2,0,1,1,3,1,0,5,2,0,6,
8040,0,1,4,0,0,0,1,0,1,2,2,0,0,1,1,1,1,9,1,3,
8041,0,2,1,0,0,0,1,0,0,2,0,1,1,1,1,0,5,26,0,7,
8042,0,2,3,1,1,0,1,0,4,2,1,1,1,3,4,1,2,24,0,9,
8043,0,1,6,0,0,1,1,1,0,2,2,1,1,2,2,1,4,25,0,9,
8044,1,2,2,1,0,0,1,0,0,4,1,0,0,3,3,1,4,29,1,7,
8045,0,4,4,1,1,0,1,0,5,4,2,1,0,2,1,1,3,10,1,6,
8046,0,4,2,0,0,1,1,1,5,5,0,1,1,4,4,0,3,4,1,7,
8047,0,4,7,1,1,0,1,1,3,2,2,0,0,4,2,1,3,3,0,5,
8048,0,4,3,0,0,0,1,0,5,0,0,0,1,1,1,1,3,26,0,5,
8049,0,4,5,0,0,0,0,0,1,2,2,1,1,4,2,1,2,21,1,4,
8050,0,2,4,0,0,0,0,0,5,3,1,1,1,3,3,1,4,27,1,5,
8051,1,1,6,0,1,0,1,0,4,4,2,0,0,2,4,1,4,19,0,7,
8052,0,1,5,0,0,0,0,0,4,0,0,0,1,3,3,1,2,18,0,7,
8053,1,3,4,0,0,1,0,0,0,5,2,1,1,4,1,1,2,23,0,7,
8054,0,2,7,1,1,0,0,0,1,4,1,0,1,4,2,0,4,27,0,4,
8055,1,3,3,0,0,0,1,0,4,5,2,0,1,1,1,1,5,32,0,5,
8056,0,1,5,0,0,1,1,0,3,5,2,1,1,2,3,1,4,7,0,8,
8057,0,3,4,0,1,0,1,0,3,5,1,1,0,1,1,0,4,33,0,4,
8058,0,1,7,0,0,1,1,0,1,2,1,1,1,2,3,1,3,3,1,7,
8059,1,4,7,1,1,0,1,0,0,3,1,0,1,4,1,1,3,2,1,7,
8060,0,2,2,0,1,0,0,0,5,3,1,1,1,1,2,1,2,26,0,5,
8061,0,1,4,0,1,1,1,0,3,1,2,1,1,3,2,1,1,12,1,8,
8062,0,4,7,0,0,1,1,0,5,0,0,0,0,4,1,1,4,12,1,5,
8063,0,3,6,0,0,0,0,0,3,5,1,1,1,4,4,1,3,24,1,5,
8064,0,1,2,0,1,0,1,0,4,4,0,0,1,1,2,1,3,33,1,6,
8065,0,1,1,0,0,0,1,0,0,2,0,0,1,1,3,1,4,32,1,7,
8066,1,2,2,1,0,0,1,0,1,5,1,0,1,2,1,1,3,21,1,7,
8067,1,1,1,0,0,0,1,0,3,5,2,1,1,3,2,1,3,33,1,8,
8068,0,2,2,0,0,0,1,0,3,0,1,0,1,4,1,0,1,1,0,4,
8069,0,2,2,0,1,0,0,0,5,2,1,1,1,2,2,1,3,2,1,6,
8070,0,4,5,1,0,0,1,0,2,5,1,0,1,3,3,0,1,32,1,5,
8071,0,1,5,1,0,0,1,1,3,0,2,0,1,4,2,1,5,10,1,8,
8072,1,2,6,0,0,1,1,1,2,1,1,0,1,2,1,1,3,33,0,8,
8073,0,4,2,0,0,0,1,0,1,3,2,0,0,1,4,0,4,26,0,2,
8074,1,2,4,1,1,0,1,0,1,2,2,0,1,3,3,1,3,13,0,8,
8075,0,4,3,0,0,0,1,1,4,2,2,0,0,3,1,1,4,24,1,4,
8076,0,2,4,0,0,1,1,0,1,5,0,0,0,1,4,1,2,15,0,6,
8077,0,4,4,0,0,0,1,0,0,5,1,1,1,1,1,1,3,23,1,5,
8078,0,4,7,0,0,0,0,0,4,2,0,1,1,1,2,1,3,22,1,4,
8079,0,2,3,0,0,0,0,0,0,2,0,1,0,4,2,1,2,7,1,5,
8080,0,2,5,0,0,0,0,0,5,2,2,0,1,1,1,1,5,6,1,4,
8081,0,1,4,0,0,0,0,0,0,1,1,0,0,3,3,1,3,17,0,4,
8082,1,2,6,1,0,1,1,0,3,2,1,1,1,3,2,1,2,19,1,9,
8083,1,4,5,1,0,0,1,1,5,2,2,1,0,1,3,1,1,20,0,7,
8084,0,3,6,0,0,0,0,0,3,4,0,0,1,3,1,1,4,33,1,5,
8085,0,1,6,0,0,1,0,0,5,4,0,1,1,1,3,1,1,28,1,6,
8086,0,2,4,0,1,0,0,0,3,5,2,0,1,2,4,0,5,26,1,5,
8087,1,3,6,1,0,0,0,0,2,1,2,1,0,4,4,1,1,6,0,6,
8088,0,4,6,1,0,0,1,0,4,2,2,0,1,2,2,1,3,29,0,5,
8089,0,4,6,0,1,1,0,1,3,5,0,0,1,4,4,1,5,18,0,7,
8090,0,3,6,0,0,1,0,0,2,1,0,1,0,4,4,1,3,19,0,6,
8091,0,1,3,0,0,1,1,0,2,2,0,1,1,2,1,1,1,24,0,8,
8092,0,4,6,0,1,0,1,0,0,0,2,0,0,1,1,0,2,9,1,4,
8093,1,4,1,0,0,0,1,0,0,5,2,0,1,4,1,1,1,1,1,6,
8094,0,3,2,1,0,1,1,0,2,1,2,1,1,4,4,1,5,8,1,8,
8095,1,1,1,1,1,0,1,0,5,2,0,1,1,3,3,1,2,25,1,11,
8096,0,4,5,0,0,0,1,0,2,4,1,1,1,2,2,0,1,30,1,5,
8097,0,1,2,1,0,0,1,0,4,0,2,1,0,2,4,0,5,10,1,7,
8098,0,2,1,1,1,0,1,0,3,5,2,0,1,4,1,1,4,10,1,7,
8099,0,2,7,0,1,1,1,0,1,4,0,0,1,4,4,1,2,24,1,8,
8100,1,1,4,0,0,1,1,1,0,3,2,0,1,4,4,1,1,29,1,9,
8101,0,3,6,0,1,0,1,0,4,4,2,1,1,4,4,1,3,11,0,7,
8102,1,1,4,0,0,0,1,0,1,3,1,1,1,2,1,1,5,25,1,7,
8103,1,2,6,0,0,0,1,0,3,0,0,0,1,3,1,1,1,19,1,8,
8104,1,2,6,0,1,0,1,0,0,5,0,0,1,2,3,1,5,13,1,9,
8105,0,2,6,0,0,0,1,0,5,0,1,0,1,1,3,1,5,4,1,5,
8106,0,2,1,0,0,0,0,0,1,1,1,1,1,2,4,1,2,4,0,7,
8107,0,4,6,1,1,0,1,0,3,3,1,1,1,2,3,1,5,31,0,7,
8108,1,4,5,0,0,0,1,1,4,1,1,0,1,1,3,0,1,14,1,5,
8109,0,3,7,0,0,0,1,1,2,5,2,1,1,4,3,1,3,29,1,6,
8110,0,2,6,1,0,0,1,0,5,1,1,1,1,3,4,1,5,8,0,8,
8111,0,4,7,0,0,1,1,0,5,0,2,1,1,1,4,0,1,11,0,6,
8112,0,4,2,1,0,0,1,0,5,4,2,0,1,4,3,0,4,22,1,3,
8113,1,1,5,0,0,1,0,0,1,3,1,1,1,3,3,1,2,33,1,8,
