,Gender,Age,Orphan,state,PinCode,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,out_of_school_child,dropped_continued,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label
1164,1,14,1,1,875980,1,1,2,0,1,0,1,0,0,0,2,1,1,0,1,3,5,2,1,1,1,1,6
1165,0,18,0,6,712445,1,3,4,0,1,0,1,1,0,1,4,0,1,0,2,2,3,2,1,3,1,1,5
1166,1,18,0,14,560765,1,1,2,0,0,0,1,0,1,0,2,1,1,1,0,2,5,4,1,3,0,0,8
1167,0,14,0,5,886504,1,1,5,0,0,0,0,0,1,0,5,1,1,1,1,2,3,3,0,2,0,0,7
1168,0,18,1,19,169468,1,1,3,0,1,1,1,1,0,5,0,0,0,0,2,2,3,1,0,2,0,1,5
1169,0,17,0,1,462700,0,4,6,1,1,0,0,1,0,1,5,0,1,0,2,3,5,1,0,3,1,0,5
1170,0,20,0,26,240236,0,4,3,1,1,0,1,0,1,4,1,1,1,1,0,3,1,4,0,1,0,1,7
1171,0,16,1,6,558172,1,3,7,0,1,1,0,1,0,3,1,0,0,0,0,3,4,4,1,1,1,1,6
1172,1,20,0,20,640491,1,3,3,0,1,1,0,1,1,1,3,1,1,0,2,3,3,3,1,3,1,0,7
1173,0,15,1,10,904711,1,3,5,1,0,1,0,0,1,2,1,0,1,1,0,2,5,1,0,4,1,0,8
1174,1,20,1,12,203169,1,3,6,1,0,1,0,0,0,3,1,0,0,1,1,2,4,1,1,4,0,1,4
1175,1,19,0,6,872695,1,4,2,0,1,0,1,0,0,5,5,0,1,1,1,3,2,2,1,3,0,1,4
1176,0,17,1,14,193625,0,1,2,0,1,1,0,0,1,5,2,0,1,1,2,2,2,4,0,2,0,1,7
1177,1,15,0,13,228639,1,1,7,1,1,1,0,0,1,0,2,0,1,0,0,2,3,2,1,1,0,1,7
1178,0,19,0,18,594258,1,2,7,0,0,0,1,0,0,2,3,1,0,1,0,3,4,1,0,1,0,1,4
1179,0,21,0,30,715052,1,1,4,0,0,0,0,1,0,0,4,0,1,0,0,3,5,2,0,2,0,0,5
1180,0,20,0,13,382467,1,1,5,1,1,1,1,0,1,1,0,1,0,0,1,3,1,3,0,3,1,0,9
1181,0,16,0,10,868526,1,3,5,0,1,1,0,0,0,3,5,1,0,0,2,3,5,1,0,4,0,0,5
1182,1,20,0,5,426257,0,2,1,0,1,0,1,0,1,1,0,1,0,1,2,3,1,2,0,2,0,0,7
1183,1,15,1,23,928588,0,1,4,0,0,1,1,0,0,0,0,0,0,0,1,2,5,3,1,1,0,1,4
1184,0,20,0,27,588276,0,3,6,1,0,0,1,0,0,1,4,1,0,1,2,2,3,4,0,2,0,0,6
1185,1,14,0,21,639582,1,4,4,0,1,0,0,0,0,1,2,0,1,1,1,3,2,1,0,3,0,1,4
1186,1,14,0,13,385126,0,2,2,0,0,1,0,0,1,5,0,0,1,1,2,3,3,1,1,2,1,1,7
1187,0,18,0,2,183711,1,4,6,0,0,1,0,1,0,0,2,0,0,0,2,3,1,2,0,3,1,0,4
1188,0,21,1,19,268899,1,3,6,1,0,0,1,1,0,3,3,0,0,1,1,3,1,4,1,4,0,0,4
1189,1,15,0,29,503502,0,1,7,1,1,0,0,1,1,4,0,1,0,0,0,2,1,2,0,1,1,0,7
1190,0,17,0,8,248103,0,2,3,1,1,0,1,0,1,5,5,1,1,1,1,2,5,3,0,3,0,0,7
1191,1,14,0,23,543875,0,2,6,0,0,0,1,0,0,5,0,0,0,0,1,3,2,1,0,2,1,1,4
1192,0,20,0,1,903429,1,3,5,1,0,0,0,1,0,2,4,0,0,1,1,2,3,1,0,4,1,1,5
1193,1,16,0,1,593589,0,4,4,0,1,0,0,0,0,0,3,1,0,0,1,3,1,4,0,1,0,1,4
1194,1,17,0,13,207282,0,1,3,0,0,1,0,1,0,4,0,1,1,1,1,3,2,3,1,1,0,0,6
1195,1,19,1,14,739494,0,2,5,0,1,0,1,0,0,2,4,1,1,0,0,3,4,2,0,1,0,1,6
1196,1,16,1,8,710327,1,4,2,1,1,0,1,0,1,4,1,0,1,1,0,3,5,4,0,3,0,1,7
1197,1,17,1,12,618393,1,4,7,1,1,0,1,1,0,4,0,1,0,1,1,2,3,3,0,2,0,0,6
1198,1,21,0,10,746286,1,1,1,1,0,1,1,1,0,1,2,0,0,0,0,3,1,2,1,4,1,1,6
1199,1,15,0,20,994670,1,1,4,0,1,0,0,1,0,1,5,0,1,0,1,3,1,4,0,4,0,1,4
1200,0,17,1,11,696757,1,4,3,1,0,0,1,0,0,3,5,0,0,0,1,2,3,1,1,4,0,1,1
1201,1,18,1,9,610705,0,4,2,0,0,1,0,0,0,0,1,1,1,0,0,3,1,2,0,1,1,1,6
1202,1,19,1,24,211549,0,4,1,1,0,1,1,1,1,0,4,1,1,0,0,3,1,2,1,1,1,0,8
1203,0,16,1,29,891335,0,1,5,1,0,1,1,0,1,3,5,1,0,1,1,3,4,1,0,2,0,1,7
1204,0,20,1,3,326914,0,3,2,1,0,1,0,1,1,2,2,1,1,0,0,3,4,2,0,3,1,0,8
1205,0,18,1,27,309046,0,1,1,0,1,0,0,1,1,2,3,1,1,1,2,2,4,2,0,3,1,0,8
1206,1,14,1,25,408105,0,4,3,1,0,0,1,1,0,3,0,0,0,0,0,3,2,3,1,1,1,1,4
1207,1,14,0,13,311860,1,3,2,0,0,1,0,1,1,5,3,1,1,0,2,3,5,4,0,3,1,1,7
1208,1,16,1,15,854957,1,4,1,0,0,1,1,1,0,3,4,0,0,0,1,2,5,4,0,3,0,1,4
1209,0,19,0,9,695744,1,4,1,1,0,0,0,1,0,4,3,0,1,0,1,2,2,4,1,1,0,0,4
1210,1,17,1,21,432581,1,1,5,0,1,1,0,0,0,3,5,0,1,0,2,3,5,1,0,2,0,1,6
1211,0,16,0,16,974267,1,3,6,0,1,0,1,0,1,3,1,1,1,1,1,2,2,4,0,2,0,1,7
1212,0,18,0,2,375950,1,3,6,0,1,1,1,0,0,1,2,0,0,0,1,3,1,1,0,2,0,1,4
1213,0,14,0,22,702726,1,3,2,1,0,1,1,1,1,3,5,0,0,1,0,3,4,3,1,3,1,0,7
1214,1,20,0,1,422239,1,1,5,1,0,0,1,1,0,3,0,0,1,0,2,3,1,1,0,4,0,0,5
1215,0,15,0,9,463919,1,3,7,1,0,0,0,0,0,2,5,0,1,0,1,3,5,1,1,3,1,0,5
1216,0,20,0,1,906044,1,1,3,1,1,0,0,1,0,1,3,1,0,0,2,3,4,1,0,3,0,0,5
1217,0,16,1,26,277518,1,4,6,1,1,1,1,1,0,5,4,1,0,0,2,2,4,3,0,1,1,0,5
1218,1,21,1,21,615064,0,1,7,0,0,1,1,0,0,3,0,0,0,1,0,3,3,1,0,3,0,0,6
1219,0,20,0,18,416466,0,1,6,0,1,1,1,1,1,0,4,1,1,0,0,3,3,3,1,2,0,0,8
1220,1,20,0,25,533147,0,1,3,1,0,0,0,1,0,3,3,1,1,0,2,3,1,1,1,1,0,1,4
1221,0,18,0,5,322289,1,4,4,0,1,0,1,1,0,5,2,1,0,0,2,3,2,2,1,4,0,1,2
1222,1,16,0,21,415356,0,4,7,0,0,0,1,0,0,4,0,0,1,1,1,3,4,1,0,1,0,0,3
1223,1,20,0,11,952101,0,3,3,1,1,1,0,1,1,3,1,1,0,1,2,3,1,2,0,1,1,1,7
1224,0,17,0,13,437175,0,1,3,0,0,1,1,0,0,5,4,1,0,1,2,2,2,2,1,3,1,0,6
1225,1,17,0,23,700210,1,1,2,1,0,0,0,0,0,0,2,0,0,1,0,2,1,4,0,1,0,1,6
1226,0,18,0,8,597693,0,4,2,1,0,0,1,1,0,3,1,1,1,1,0,3,1,3,1,1,0,1,5
1227,1,16,1,1,600965,1,2,7,1,0,1,1,1,0,0,2,0,1,0,2,2,1,3,1,4,1,1,6
1228,0,14,0,28,475633,1,2,2,1,0,1,0,1,0,0,4,0,0,0,0,2,5,3,0,1,1,0,6
1229,1,21,1,6,434777,1,3,5,0,1,1,1,0,0,3,3,0,0,1,1,2,4,4,0,4,0,0,6
1230,1,21,0,1,914886,0,1,4,0,0,0,0,1,0,1,2,1,1,0,1,2,4,2,0,3,1,1,5
1231,1,19,0,27,349272,1,2,7,0,0,0,1,0,0,0,0,0,0,0,2,2,5,2,0,2,0,0,4
1232,0,18,0,8,510354,0,4,3,1,0,0,0,0,0,3,4,1,1,1,2,3,2,1,1,4,0,0,4
1233,0,21,0,27,298123,0,3,4,1,1,0,1,0,0,1,5,0,1,1,0,2,3,1,0,4,0,0,6
1234,0,14,0,25,758408,1,2,5,0,1,1,1,1,1,3,3,0,0,1,1,2,2,2,0,3,1,1,7
1235,1,19,0,20,297737,0,4,2,0,0,0,1,1,0,2,5,0,0,0,1,2,4,2,0,2,1,1,2
1236,1,14,0,18,603454,0,3,4,1,1,1,1,0,1,4,5,0,1,0,2,3,4,4,1,2,1,0,8
1237,1,18,0,20,749033,1,1,2,0,1,0,1,0,0,1,5,0,1,1,2,3,3,4,1,4,1,1,6
1238,0,15,0,27,597022,0,2,5,0,1,1,1,0,1,0,4,1,0,1,1,3,4,2,1,3,1,0,9
1239,0,20,0,25,869164,1,4,4,1,0,0,1,1,0,4,1,1,0,0,1,2,4,4,1,4,1,1,4
1240,1,21,0,16,301710,1,2,3,0,1,0,0,0,0,1,5,1,1,1,1,2,4,1,1,3,0,1,6
1241,0,20,0,18,751747,0,3,2,0,0,1,0,1,0,2,3,0,0,0,2,2,1,2,0,4,0,0,2
1242,0,16,0,8,468790,1,1,2,0,0,0,1,1,0,5,5,1,0,1,1,2,2,2,0,4,0,1,3
1243,0,22,0,14,197394,0,3,7,1,1,1,1,0,1,5,1,1,0,1,0,2,5,1,0,4,1,1,8
1244,1,17,0,7,791950,0,3,1,1,0,1,0,1,1,5,0,1,1,0,1,3,3,4,0,1,0,1,8
1245,0,15,0,7,715798,0,3,7,0,1,1,0,1,0,3,5,1,0,0,0,3,2,2,1,1,0,1,5
1246,0,19,1,8,601170,0,4,7,1,0,0,1,0,0,3,0,0,0,0,2,2,1,2,0,1,0,1,2
1247,1,14,0,12,608443,1,4,3,1,1,1,0,1,1,2,3,0,1,1,2,3,4,1,1,3,1,0,7
1248,1,17,0,17,412280,0,1,3,0,0,1,0,0,0,5,0,1,0,0,0,3,3,3,0,1,0,1,5
1249,1,15,0,3,978585,0,4,1,0,1,1,0,0,0,4,4,1,1,0,1,3,5,2,1,1,0,0,5
1250,0,15,0,25,727773,0,4,7,1,1,0,0,1,0,5,4,1,0,0,2,2,2,4,1,4,1,0,5
1251,0,15,0,19,411087,0,2,3,1,1,1,0,0,1,4,4,0,1,1,2,2,4,2,1,3,1,1,8
1252,1,15,0,19,734029,1,3,3,0,1,0,0,1,0,5,0,0,1,1,2,2,3,3,1,2,0,1,6
1253,1,14,0,28,572654,1,4,6,1,0,1,0,0,0,0,3,1,0,0,2,2,5,2,1,1,0,1,4
1254,1,21,1,11,858783,1,1,1,1,0,0,1,0,0,0,3,1,1,0,2,3,5,3,0,4,0,1,6
1255,1,20,1,25,992809,0,4,7,1,0,1,0,1,1,5,4,1,1,0,0,3,4,4,1,3,1,0,8
1256,1,18,1,33,520421,1,4,2,1,0,0,0,1,0,1,1,0,1,1,2,2,4,2,0,4,1,0,4
1257,1,14,0,8,367804,1,4,6,0,1,0,1,0,0,0,3,1,0,1,2,2,4,4,1,1,0,1,5
1258,1,14,0,3,478132,1,3,4,0,1,0,0,1,1,4,5,1,1,1,1,3,3,1,1,2,1,0,7
1259,1,18,0,10,801188,1,1,5,1,1,0,1,1,0,5,4,0,0,0,1,3,2,2,0,3,0,1,5
1260,0,17,0,2,320251,0,3,6,1,0,0,1,0,0,4,5,1,0,0,0,2,1,4,1,1,0,1,5
1261,1,18,0,2,942841,1,4,2,1,0,0,1,0,0,0,3,0,0,1,1,2,3,3,0,3,0,1,4
1262,0,19,0,12,273373,0,1,7,1,1,1,0,0,1,4,0,0,0,1,2,3,1,4,0,2,0,0,8
1263,0,20,0,27,291737,0,4,1,0,0,1,1,0,0,4,1,0,0,1,2,3,1,2,0,2,0,0,4
1264,1,21,0,19,601547,0,1,7,0,1,0,1,0,0,5,5,1,1,0,2,3,2,3,0,3,1,0,6
1265,1,16,0,26,501035,0,2,4,1,1,0,1,1,0,2,2,0,0,0,2,3,4,1,1,4,1,1,4
1266,0,18,0,28,331442,1,2,3,0,0,1,0,0,0,0,0,0,0,1,2,3,2,1,0,4,0,1,5
1267,1,14,1,32,896225,0,4,3,1,0,1,1,0,0,5,4,1,0,1,2,3,2,2,1,1,0,1,4
1268,1,20,0,4,504650,0,4,2,0,1,1,0,1,0,3,4,1,1,0,1,3,2,2,1,2,0,1,5
1269,1,21,0,29,908085,0,4,4,0,0,0,1,0,0,1,3,1,0,1,0,3,3,1,0,4,0,0,3
1270,0,21,0,33,366290,1,4,7,1,0,0,1,0,0,0,2,1,1,0,0,2,4,1,0,1,1,0,6
1271,0,16,0,27,288651,0,3,1,1,0,0,0,1,0,2,3,0,1,0,0,3,5,3,0,2,0,1,6
1272,1,19,0,29,940899,0,1,4,1,0,1,1,1,0,3,4,0,1,1,1,3,4,2,1,4,1,0,6
1273,0,17,0,31,946148,1,1,7,1,0,1,0,1,1,0,4,0,1,0,0,3,4,1,1,3,0,1,7
1274,1,16,0,29,982773,1,2,6,0,1,1,0,0,1,1,2,1,1,1,2,2,5,1,0,3,1,1,8
1275,0,17,0,17,810221,0,3,7,1,0,0,1,1,0,5,1,1,0,0,1,3,1,2,1,4,1,0,4
1276,0,21,0,29,881973,0,1,2,1,0,1,1,1,0,2,0,0,0,0,1,3,5,2,0,4,1,0,5
1277,0,14,1,10,920025,0,1,4,1,0,0,1,0,1,0,2,1,1,1,1,3,1,1,1,2,0,1,7
1278,1,15,0,25,669521,0,3,7,1,0,0,0,0,1,0,0,1,0,0,1,2,5,1,0,3,1,1,7
1279,1,18,0,29,971114,0,4,1,1,0,0,1,1,0,5,3,0,0,1,2,3,3,4,1,1,1,1,5
1280,1,16,0,18,831688,0,2,3,1,1,1,1,0,1,1,2,0,1,0,2,3,5,4,0,2,1,1,8
1281,0,14,0,19,933031,0,1,4,1,1,1,1,0,0,2,1,0,0,0,2,3,1,4,1,1,1,1,6
1282,0,20,0,23,707455,1,1,7,1,0,0,0,0,0,4,0,1,1,0,1,2,1,2,0,1,1,0,6
1283,1,21,1,19,364333,1,4,1,1,0,1,1,0,1,2,0,1,0,0,2,3,1,4,1,2,0,0,7
1284,0,18,1,3,202051,0,2,7,1,1,1,1,0,1,5,0,1,0,0,0,2,3,1,0,1,1,0,8
1285,0,21,0,4,248150,1,1,6,1,0,0,1,0,0,1,0,0,1,0,0,2,4,4,1,1,0,0,6
1286,1,19,0,13,146749,0,3,7,1,0,0,0,1,1,0,2,1,1,1,0,2,1,4,1,1,0,0,8
1287,0,18,0,25,994516,0,3,7,0,1,0,1,0,1,1,0,1,1,1,2,2,1,4,0,4,1,1,8
1288,1,18,0,18,517658,0,2,6,0,1,0,0,0,0,3,3,1,1,0,2,2,4,2,0,1,1,0,5
1289,1,17,1,3,275948,1,1,5,1,0,1,1,0,1,3,4,0,1,1,1,3,4,4,1,4,0,0,7
1290,0,19,1,27,998969,0,4,6,1,0,1,1,0,0,3,5,0,0,0,2,3,5,1,1,2,0,0,3
1291,1,20,1,8,942059,0,4,4,0,1,1,0,0,0,4,2,0,0,1,1,2,2,3,0,1,0,0,3
1292,1,15,0,20,935861,0,3,4,1,0,1,1,1,1,4,1,1,1,1,1,2,1,3,1,3,0,0,7
1293,0,17,1,1,217721,0,1,6,0,0,0,0,1,0,1,4,0,0,0,1,2,2,3,1,1,0,1,1
1294,1,16,0,9,479488,1,4,6,1,1,1,0,1,1,0,3,1,1,1,2,2,3,3,1,1,0,1,7
1295,1,15,0,14,561611,1,2,2,0,0,0,0,0,0,3,4,1,1,0,2,2,5,3,0,2,0,0,4
1296,0,18,0,13,494639,0,2,4,0,0,1,0,1,0,5,3,0,0,1,1,3,5,3,0,1,1,0,4
1297,0,19,0,28,240392,0,3,4,1,1,0,1,1,0,5,3,0,0,1,0,3,1,1,1,1,1,0,6
1298,1,21,0,21,295860,1,3,4,0,0,1,0,0,0,3,1,1,1,0,1,3,4,3,0,3,0,0,5
1299,0,17,0,14,609254,0,4,3,1,1,1,1,0,0,4,1,1,0,1,1,2,2,1,1,4,1,0,6
1300,1,19,1,20,563442,0,4,3,1,1,1,1,0,1,4,4,1,1,1,1,2,4,3,1,2,1,0,8
1301,0,20,0,27,713376,1,4,5,0,1,1,1,1,0,3,5,0,0,0,0,2,2,4,1,1,0,0,5
1302,0,15,0,3,166207,0,1,6,0,1,0,1,0,0,4,3,0,1,1,0,3,2,3,0,3,0,0,6
1303,1,16,0,14,915823,0,2,6,0,1,0,0,1,0,1,4,1,1,1,2,3,5,4,0,4,0,1,6
1304,1,14,0,28,507907,0,4,7,0,0,1,1,1,0,3,1,0,1,0,1,3,5,4,1,3,0,1,4
1305,1,18,0,10,830133,1,2,4,1,1,0,0,1,0,3,5,1,0,0,0,2,2,3,1,1,0,1,5
1306,1,15,0,9,412269,1,1,3,1,0,1,0,0,0,1,2,1,0,0,1,3,3,1,0,1,0,0,4
1307,0,14,1,15,807984,0,2,6,1,1,0,1,0,1,1,4,0,0,1,0,3,1,4,1,2,0,1,7
1308,1,21,0,6,476005,0,4,2,0,0,1,1,1,0,3,2,1,1,1,0,2,2,2,1,1,0,0,5
1309,1,22,0,15,757434,1,3,3,1,1,1,1,0,0,2,1,1,0,0,1,2,1,2,1,1,1,1,6
1310,1,19,0,20,604574,1,1,4,1,0,1,1,0,1,0,4,0,0,1,1,2,2,4,0,2,1,0,8
1311,0,18,1,2,201797,0,4,4,1,1,1,0,1,0,4,4,0,1,0,1,3,3,2,1,1,1,0,5
1312,1,15,1,18,804362,0,1,1,1,1,1,1,1,1,2,1,1,0,0,0,3,2,1,0,2,0,0,8
1313,0,14,0,13,970160,1,3,2,1,1,1,1,1,1,2,4,1,1,0,1,3,5,2,1,4,1,1,7
1314,1,18,0,32,731101,0,3,5,1,1,0,1,1,0,3,2,1,0,0,2,3,5,3,0,1,1,1,6
1315,1,21,0,25,488806,0,1,2,0,0,0,1,0,0,5,3,0,1,0,0,3,1,4,1,3,0,1,5
1316,1,21,1,12,495722,0,3,3,0,0,1,1,0,1,0,2,1,0,0,0,2,3,2,0,2,1,1,7
1317,1,21,1,11,860832,0,2,2,0,1,0,0,1,0,0,5,1,1,0,2,2,3,3,0,1,1,0,6
1318,1,21,0,17,215865,1,4,2,1,0,1,0,0,1,0,5,1,1,1,0,2,5,2,1,4,0,0,7
1319,0,18,0,19,779995,1,3,2,0,1,1,0,0,0,3,3,1,1,0,1,2,4,1,0,3,0,0,6
1320,0,19,0,26,420797,0,3,1,0,1,1,0,0,0,1,3,0,0,1,0,2,4,2,1,4,0,1,6
1321,0,14,0,9,283419,0,2,5,0,0,0,1,0,0,3,3,1,0,0,1,3,1,3,0,2,0,1,4
1322,1,18,0,17,774421,1,3,5,1,1,0,0,0,0,4,2,0,0,0,2,2,2,4,0,2,0,1,6
1323,0,15,0,8,879385,0,4,2,1,1,0,1,0,0,5,5,0,1,1,0,3,1,2,1,1,1,1,6
1324,1,17,0,18,572224,1,1,3,0,0,1,1,0,0,1,2,1,1,0,2,2,4,4,0,1,0,1,5
1325,1,15,1,24,622373,0,4,2,1,1,0,1,0,1,3,5,0,1,1,0,3,4,3,0,2,1,1,7
1326,0,14,0,10,892771,0,1,6,0,0,1,0,0,0,0,4,1,1,0,1,2,2,1,0,1,0,1,5
1327,0,15,0,8,637698,0,2,2,0,0,1,0,0,0,5,2,0,1,0,1,2,5,1,0,4,1,0,4
1328,0,17,0,25,845043,1,2,6,0,1,0,0,1,1,3,5,0,1,1,0,3,5,2,1,3,1,1,7
1329,1,20,0,16,492607,0,4,1,1,0,1,0,1,0,5,5,0,0,0,1,2,2,4,1,4,0,0,4
1330,1,17,0,26,876766,0,4,1,1,1,1,1,0,0,4,3,0,0,1,1,2,5,2,0,4,0,0,5
1331,0,16,0,4,754027,0,1,7,1,1,1,0,0,0,1,1,0,0,0,1,2,5,2,0,4,1,0,5
1332,0,17,0,26,325933,1,2,6,1,1,1,1,0,1,4,2,0,0,1,2,2,4,4,1,3,1,0,8
1333,0,21,0,12,385325,1,3,4,1,0,1,0,0,1,5,1,1,0,1,0,2,2,3,1,1,1,0,7
1334,0,16,0,4,607417,1,3,7,1,1,0,1,1,1,5,5,1,0,1,0,3,1,2,1,3,1,0,8
1335,1,17,0,31,427674,1,3,4,0,1,0,0,1,0,4,0,0,1,0,2,3,5,3,0,2,0,0,5
1336,1,19,0,14,497916,1,3,7,0,0,0,1,1,0,0,5,0,1,1,1,3,3,1,1,1,0,1,4
1337,1,20,0,29,256052,0,3,3,0,1,0,1,0,0,0,1,1,0,0,1,2,3,2,1,2,0,0,5
1338,0,16,0,28,687075,1,2,3,0,1,0,0,0,0,1,2,1,0,1,0,2,4,2,1,3,0,1,6
1339,1,20,0,28,513177,1,4,7,0,1,1,1,0,1,2,5,1,1,0,0,2,1,2,1,2,1,1,7
1340,1,18,0,13,663937,1,2,3,1,0,0,1,0,0,2,0,0,1,0,2,2,3,4,0,4,0,1,5
1341,0,18,0,4,871501,1,4,6,0,0,1,1,1,1,1,0,1,1,0,0,2,2,3,0,2,1,1,7
1342,0,19,0,17,460844,0,4,3,0,0,0,0,1,1,0,5,1,1,1,0,3,1,4,0,4,1,0,7
1343,0,17,0,15,999081,1,2,4,0,1,0,0,0,0,1,4,1,1,1,2,3,1,1,1,4,0,0,5
1344,1,19,0,9,372774,1,1,4,1,1,0,1,0,0,2,0,0,0,1,2,2,3,1,0,4,1,0,6
1345,0,15,0,10,580031,0,4,6,1,0,0,0,1,0,2,5,0,0,1,1,3,3,3,0,3,1,0,4
1346,1,19,0,29,780476,1,3,4,0,1,0,0,0,0,2,1,1,0,1,1,2,5,2,0,4,1,0,5
1347,0,20,0,4,715211,1,2,6,1,1,1,0,1,1,1,5,0,1,1,1,2,2,3,1,1,1,1,7
1348,1,17,0,3,360757,1,3,5,0,1,0,0,0,1,5,1,0,1,1,0,3,2,3,1,3,0,1,7
1349,1,18,0,9,268519,0,2,3,0,1,1,1,1,0,3,2,1,1,0,2,3,2,2,0,1,1,0,6
1350,1,15,0,31,455195,0,1,6,1,1,0,0,1,0,4,1,1,0,0,0,3,3,3,1,1,0,1,5
1351,1,20,0,33,285192,0,2,7,1,1,1,1,1,1,1,5,0,1,1,2,2,3,1,1,2,0,1,7
1352,1,19,0,15,502813,1,1,5,0,0,0,0,1,0,5,5,1,1,0,1,2,2,4,1,3,0,1,6
1353,0,17,0,8,838787,1,3,7,1,0,0,0,1,0,4,2,1,1,0,2,2,2,2,1,2,1,1,6
1354,0,20,1,10,438969,1,2,1,1,1,1,1,1,1,2,4,1,0,0,1,2,3,2,1,3,1,1,8
1355,1,16,0,10,480692,1,4,3,1,1,0,1,1,0,4,1,0,1,0,2,2,2,3,1,2,0,0,4
1356,0,21,0,14,274161,0,1,2,0,0,0,0,0,0,1,0,1,0,1,1,3,2,3,0,4,0,0,4
1357,1,18,0,12,912606,1,3,3,1,1,0,0,0,1,0,3,1,1,0,2,3,4,2,1,4,1,1,7
1358,1,16,0,8,269873,1,2,1,0,1,0,0,0,1,2,3,0,1,1,2,2,2,4,0,4,1,1,7
1359,1,14,0,30,412545,1,3,1,1,1,0,0,0,0,1,0,1,0,0,2,2,5,2,0,4,0,1,6
1360,1,22,0,1,926254,1,4,3,0,0,1,0,1,0,3,0,1,0,0,1,3,4,1,1,2,1,0,5
1361,0,19,0,22,322369,1,4,2,1,0,0,0,0,0,4,1,1,1,0,2,2,2,1,1,4,1,0,4
1362,0,21,0,5,882246,0,3,2,1,1,0,0,1,1,3,4,1,1,1,2,2,5,2,0,4,1,0,7
1363,0,14,1,10,522538,0,3,3,1,0,1,0,1,0,5,5,1,0,1,2,3,1,3,0,1,1,1,6
1364,1,21,1,6,532806,1,4,2,0,1,1,1,1,0,2,1,0,0,1,0,3,1,1,1,1,0,1,4
1365,0,14,0,14,598186,1,1,4,0,1,1,1,0,1,3,3,0,0,1,0,3,4,1,0,2,1,0,7
1366,1,19,1,20,211785,1,2,7,0,0,1,0,1,0,2,1,1,0,1,2,2,5,1,0,2,1,0,6
1367,0,20,1,12,562727,0,4,5,0,0,0,0,0,0,5,1,0,1,1,2,2,1,3,1,4,0,0,3
1368,1,21,1,8,597327,0,3,2,0,0,0,1,1,0,2,1,0,0,1,1,2,3,2,1,3,0,1,3
1369,1,17,0,6,899122,0,2,5,1,0,1,1,1,0,3,3,0,0,0,1,3,1,1,1,1,0,1,4
1370,0,19,0,28,341020,0,3,4,0,1,1,1,0,0,5,4,0,1,1,2,2,3,3,1,1,0,1,5
1371,0,21,1,21,666703,0,3,4,1,1,1,0,1,1,2,1,0,0,1,0,3,2,4,1,3,0,0,8
1372,1,14,0,6,254766,0,2,5,0,0,1,1,1,1,3,0,0,0,1,0,3,5,3,0,2,1,1,8
1373,1,14,1,6,656626,1,3,7,0,0,1,1,0,0,2,4,0,0,1,2,2,3,4,1,2,0,1,5
1374,0,15,0,16,398724,1,1,4,0,1,1,1,0,1,2,2,1,1,0,0,3,5,1,0,2,1,1,8
1375,0,17,0,12,229199,0,2,7,0,1,1,0,1,1,4,4,1,0,1,2,2,1,2,0,2,1,1,7
1376,0,19,0,13,357636,1,4,7,0,1,1,0,0,0,1,3,1,1,1,1,2,4,2,1,4,1,1,6
1377,1,16,1,14,379607,0,3,1,1,0,0,1,1,0,1,5,0,0,0,1,2,5,4,1,4,0,1,4
1378,0,15,0,3,476318,0,2,6,0,0,1,0,1,1,5,0,1,0,1,2,2,1,4,0,1,1,0,7
1379,1,15,0,30,616835,0,3,2,0,0,1,1,1,1,0,0,1,1,1,0,3,5,4,1,3,0,1,10
1380,1,20,0,12,689278,0,3,2,0,1,1,1,0,1,0,0,1,0,0,2,2,5,3,1,2,1,0,8
1381,1,17,0,11,946490,0,4,2,0,1,1,0,0,0,5,4,1,0,0,0,2,4,4,0,1,1,0,6
1382,0,15,0,25,901565,0,1,6,1,1,0,1,0,0,2,4,1,0,1,2,2,2,2,1,1,0,0,5
1383,0,19,0,24,400379,0,3,6,1,0,1,0,0,0,3,3,0,0,0,1,3,5,4,1,2,1,0,6
1384,0,13,0,9,304723,0,3,4,0,1,1,1,0,0,5,4,0,1,0,1,3,3,2,1,1,0,1,4
1385,1,20,1,17,168783,1,3,4,0,1,1,0,1,1,4,1,0,1,0,0,2,4,4,0,2,0,1,7
1386,0,14,0,9,314897,0,2,1,0,1,1,0,0,0,2,5,0,1,0,1,2,5,1,1,3,0,1,6
1387,1,21,1,10,494154,0,4,7,1,0,1,1,0,0,4,4,1,0,1,2,2,1,3,1,4,0,0,4
1388,1,13,0,19,451867,1,2,3,0,1,0,0,1,0,4,4,0,1,0,2,2,2,4,1,1,0,1,4
1389,0,21,0,7,119892,0,2,4,1,1,1,1,0,1,1,0,0,1,1,1,3,2,4,0,1,1,1,9
1390,1,19,1,28,459870,0,4,5,1,1,1,1,1,1,3,2,1,0,0,2,2,1,2,0,2,1,1,7
1391,1,21,0,17,200250,0,1,7,1,1,1,1,0,0,1,3,0,0,1,2,2,2,3,0,4,1,0,6
1392,1,17,1,21,783504,1,1,2,0,1,1,0,1,1,5,0,1,1,1,1,3,2,2,0,4,0,1,7
1393,0,18,0,24,348784,1,3,4,0,0,0,0,1,0,3,1,1,0,0,2,2,4,1,1,3,0,1,3
